id,date,home_team,home_team_score,visit_team,visit_team_score
400950314,2017-04-16,Boston Celtics,102,Chicago,106
400950321,2017-04-18,Boston Celtics,97,Chicago,111
400950323,2017-04-21,Chicago,87,Boston Celtics,104
400950325,2017-04-23,Chicago,95,Boston Celtics,104
400950387,2017-04-26,Boston Celtics,108,Chicago,97
400950389,2017-04-28,Chicago,83,Boston Celtics,105
400952526,2017-04-30,Boston Celtics,123,Washington,111
400952527,2017-05-02,Boston Celtics,129,Washington,119
400952528,2017-05-04,Washington,116,Boston Celtics,89
400952529,2017-05-07,Washington,121,Boston Celtics,102
400952530,2017-05-10,Boston Celtics,123,Washington,101
400952531,2017-05-12,Washington,92,Boston Celtics,91
400952532,2017-05-15,Boston Celtics,115,Washington,105
400953694,2017-05-17,Boston Celtics,104,Cleveland,117
400953695,2017-05-19,Boston Celtics,86,Cleveland,130
400953696,2017-05-21,Cleveland,108,Boston Celtics,111
400953697,2017-05-23,Cleveland,112,Boston Celtics,99
400953698,2017-05-25,Boston Celtics,102,Cleveland,135
400899380,2017-10-26,Boston,122,Brooklyn Nets,117
400899452,2017-10-28,Brooklyn Nets,103,Indiana,94
400899481,2017-10-29,Milwaukee,110,Brooklyn Nets,108
400899493,2017-10-31,Brooklyn Nets,88,Chicago,118
400899507,2017-11-02,Brooklyn Nets,109,Detroit,101
400899522,2017-11-04,Brooklyn Nets,95,Charlotte,99
400899551,2017-11-08,Brooklyn Nets,119,Minnesota,110
400899556,2017-11-09,NY Knicks,110,Brooklyn Nets,96
400899589,2017-11-12,Phoenix,104,Brooklyn Nets,122
400899602,2017-11-14,LA,127,Brooklyn Nets,95
400899607,2017-11-15,Los Angeles,125,Brooklyn Nets,118
400899628,2017-11-18,Oklahoma City,124,Brooklyn Nets,105
400899644,2017-11-20,Brooklyn Nets,109,Portland,129
400899667,2017-11-23,Brooklyn Nets,92,Boston,111
400899684,2017-11-25,Indiana,118,Brooklyn Nets,97
400899697,2017-11-27,Brooklyn Nets,105,Sacramento,122
400899711,2017-11-29,Brooklyn Nets,127,LA,122
400899367,2017-12-01,Brooklyn Nets,93,Milwaukee,111
400899733,2017-12-03,Milwaukee,112,Brooklyn Nets,103
400899748,2017-12-05,Brooklyn Nets,113,Washington,118
400899765,2017-12-07,Brooklyn Nets,116,Denver,111
400899795,2017-12-10,San Antonio,130,Brooklyn Nets,101
400899806,2017-12-12,Houston,122,Brooklyn Nets,118
400899820,2017-12-14,Brooklyn Nets,107,Los Angeles,97
400899832,2017-12-16,Orlando,118,Brooklyn Nets,111
400899850,2017-12-18,Philadelphia,108,Brooklyn Nets,107
400899862,2017-12-20,Toronto,116,Brooklyn Nets,104
400899879,2017-12-22,Brooklyn Nets,101,Golden State,117
400899886,2017-12-23,Cleveland,119,Brooklyn Nets,99
400899905,2017-12-26,Brooklyn Nets,120,Charlotte,118
400899922,2017-12-28,Chicago,101,Brooklyn Nets,99
400899935,2017-12-30,Washington,118,Brooklyn Nets,95
400899413,2017-01-02,Brooklyn Nets,89,Utah,101
400899957,2017-01-05,Indiana,121,Brooklyn Nets,109
400899968,2017-01-06,Brooklyn Nets,108,Cleveland,116
400899981,2017-01-08,Brooklyn Nets,95,Philadelphia,105
400899994,2017-01-10,Brooklyn Nets,97,Atlanta,117
400900007,2017-01-12,Brooklyn Nets,95,New Orleans,104
400900013,2017-01-13,Toronto,132,Brooklyn Nets,113
400900030,2017-01-15,Brooklyn Nets,112,Houston,137
400900043,2017-01-17,Brooklyn Nets,109,Toronto,119
400900066,2017-01-20,New Orleans,114,Brooklyn Nets,143
400900073,2017-01-21,Charlotte,112,Brooklyn Nets,105
400900087,2017-01-23,Brooklyn Nets,86,San Antonio,112
400900103,2017-01-25,Brooklyn Nets,106,Miami,109
400900116,2017-01-27,Cleveland,124,Brooklyn Nets,116
400900131,2017-01-28,Minnesota,129,Brooklyn Nets,109
400900140,2017-01-30,Miami,104,Brooklyn Nets,96
400899394,2017-02-01,Brooklyn Nets,90,NY Knicks,95
400900152,2017-02-03,Brooklyn Nets,97,Indiana,106
400900170,2017-02-05,Brooklyn Nets,95,Toronto,103
400900184,2017-02-07,Charlotte,111,Brooklyn Nets,107
400900189,2017-02-08,Brooklyn Nets,110,Washington,114
400900204,2017-02-10,Brooklyn Nets,99,Miami,108
400900227,2017-02-13,Brooklyn Nets,103,Memphis,112
400900244,2017-02-15,Brooklyn Nets,125,Milwaukee,129
400900270,2017-02-24,Denver,129,Brooklyn Nets,109
400900279,2017-02-25,Golden State,112,Brooklyn Nets,95
400899448,2017-03-01,Sacramento,100,Brooklyn Nets,109
400900310,2017-03-03,Utah,112,Brooklyn Nets,97
400900321,2017-03-04,Portland,130,Brooklyn Nets,116
400900334,2017-03-06,Memphis,109,Brooklyn Nets,122
400900345,2017-03-08,Atlanta,110,Brooklyn Nets,105
400900366,2017-03-10,Dallas,105,Brooklyn Nets,96
400900381,2017-03-12,Brooklyn Nets,120,NY Knicks,112
400900395,2017-03-14,Brooklyn Nets,104,Oklahoma City,122
400900411,2017-03-16,NY Knicks,110,Brooklyn Nets,121
400900417,2017-03-17,Brooklyn Nets,95,Boston,98
400900431,2017-03-19,Brooklyn Nets,104,Dallas,111
400900447,2017-03-21,Brooklyn Nets,98,Detroit,96
400900462,2017-03-23,Brooklyn Nets,126,Phoenix,98
400900467,2017-03-24,Washington,129,Brooklyn Nets,108
400900483,2017-03-26,Atlanta,92,Brooklyn Nets,107
400900500,2017-03-28,Brooklyn Nets,101,Philadelphia,106
400900516,2017-03-30,Detroit,90,Brooklyn Nets,89
400899396,2017-04-01,Brooklyn Nets,121,Orlando,111
400899441,2017-04-02,Brooklyn Nets,91,Atlanta,82
400900532,2017-04-04,Philadelphia,118,Brooklyn Nets,141
400900552,2017-04-06,Orlando,115,Brooklyn Nets,107
400900566,2017-04-08,Brooklyn Nets,107,Chicago,106
400900582,2017-04-10,Boston,114,Brooklyn Nets,105
400900600,2017-04-12,Chicago,112,Brooklyn Nets,73
400899375,2017-10-25,Cleveland,117,New York Knicks,88
400899478,2017-10-29,New York Knicks,111,Memphis,104
400899500,2017-11-01,Detroit,102,New York Knicks,89
400899508,2017-11-02,New York Knicks,99,Houston,118
400899523,2017-11-04,Chicago,104,New York Knicks,117
400899537,2017-11-06,New York Knicks,109,Utah,114
400899556,2017-11-09,New York Knicks,110,Brooklyn,96
400899575,2017-11-11,Boston,115,New York Knicks,87
400899581,2017-11-12,Toronto,118,New York Knicks,107
400899596,2017-11-14,New York Knicks,93,Dallas,77
400899612,2017-11-16,New York Knicks,105,Detroit,102
400899619,2017-11-17,Washington,119,New York Knicks,112
400899643,2017-11-20,New York Knicks,104,Atlanta,94
400899658,2017-11-22,New York Knicks,107,Portland,103
400899678,2017-11-25,New York Knicks,113,Charlotte,111
400899691,2017-11-26,Charlotte,107,New York Knicks,102
400899705,2017-11-28,New York Knicks,103,Oklahoma City,112
400899721,2017-11-30,Minnesota,104,New York Knicks,106
400899727,2017-12-02,New York Knicks,118,Minnesota,114
400899744,2017-12-04,New York Knicks,106,Sacramento,98
400899758,2017-12-06,Miami,103,New York Knicks,114
400899769,2017-12-07,New York Knicks,94,Cleveland,126
400899787,2017-12-09,Sacramento,100,New York Knicks,103
400899802,2017-12-11,Los Angeles,112,New York Knicks,118
400899814,2017-12-13,Phoenix,113,New York Knicks,111
400899830,2017-12-15,Golden State,103,New York Knicks,90
400899846,2017-12-17,Denver,127,New York Knicks,114
400899863,2017-12-20,New York Knicks,118,Indiana,111
400899880,2017-12-22,New York Knicks,106,Orlando,95
400899898,2017-12-25,New York Knicks,114,Boston,119
400899920,2017-12-28,Atlanta,102,New York Knicks,98
400899937,2017-12-30,New Orleans,104,New York Knicks,92
400899946,2017-12-31,Houston,129,New York Knicks,122
400899414,2017-01-02,New York Knicks,103,Orlando,115
400899952,2017-01-04,New York Knicks,104,Milwaukee,105
400899969,2017-01-06,Milwaukee,111,New York Knicks,116
400899973,2017-01-07,Indiana,123,New York Knicks,109
400899989,2017-01-09,New York Knicks,96,New Orleans,110
400900001,2017-01-11,Philadelphia,98,New York Knicks,97
400900008,2017-01-12,New York Knicks,104,Chicago,89
400900027,2017-01-15,Toronto,116,New York Knicks,101
400900034,2017-01-16,New York Knicks,107,Atlanta,108
400900051,2017-01-18,Boston,106,New York Knicks,117
400900059,2017-01-19,New York Knicks,110,Washington,113
400900075,2017-01-21,New York Knicks,105,Phoenix,107
400900093,2017-01-23,Indiana,103,New York Knicks,109
400900109,2017-01-25,Dallas,103,New York Knicks,95
400900120,2017-01-27,New York Knicks,110,Charlotte,107
400900132,2017-01-29,Atlanta,142,New York Knicks,139
400900145,2017-01-31,Washington,117,New York Knicks,101
400899394,2017-02-01,Brooklyn,90,New York Knicks,95
400900164,2017-02-04,New York Knicks,104,Cleveland,111
400900173,2017-02-06,New York Knicks,107,Los Angeles,121
400900196,2017-02-08,New York Knicks,115,LA,119
400900205,2017-02-10,New York Knicks,123,Denver,131
400900222,2017-02-12,New York Knicks,94,San Antonio,90
400900251,2017-02-15,Oklahoma City,116,New York Knicks,105
400900259,2017-02-23,Cleveland,119,New York Knicks,104
400900274,2017-02-25,New York Knicks,110,Philadelphia,109
400900288,2017-02-27,New York Knicks,91,Toronto,92
400899364,2017-03-01,Orlando,90,New York Knicks,101
400900304,2017-03-03,Philadelphia,105,New York Knicks,102
400900323,2017-03-05,New York Knicks,105,Golden State,112
400900330,2017-03-06,Orlando,105,New York Knicks,113
400900347,2017-03-08,Milwaukee,104,New York Knicks,93
400900370,2017-03-11,Detroit,112,New York Knicks,92
400900381,2017-03-12,Brooklyn,120,New York Knicks,112
400900396,2017-03-14,New York Knicks,87,Indiana,81
400900411,2017-03-16,New York Knicks,110,Brooklyn,121
400900445,2017-03-20,LA,114,New York Knicks,105
400900461,2017-03-22,Utah,108,New York Knicks,101
400900466,2017-03-23,Portland,110,New York Knicks,95
400900480,2017-03-25,San Antonio,106,New York Knicks,98
400900493,2017-03-27,New York Knicks,109,Detroit,95
400900510,2017-03-29,New York Knicks,88,Miami,105
400900528,2017-03-31,Miami,94,New York Knicks,98
400899438,2017-04-02,New York Knicks,94,Boston,110
400900538,2017-04-04,New York Knicks,100,Chicago,91
400900554,2017-04-06,New York Knicks,103,Washington,106
400900559,2017-04-07,Memphis,101,New York Knicks,88
400900574,2017-04-09,New York Knicks,97,Toronto,110
400900598,2017-04-12,New York Knicks,114,Philadelphia,113
400899389,2017-10-26,Philadelphia 76ers,97,Oklahoma City,103
400899476,2017-10-29,Philadelphia 76ers,72,Atlanta,104
400899496,2017-11-01,Philadelphia 76ers,101,Orlando,103
400899506,2017-11-02,Charlotte,109,Philadelphia 76ers,93
400899530,2017-11-05,Philadelphia 76ers,101,Cleveland,102
400899543,2017-11-07,Philadelphia 76ers,84,Utah,109
400899560,2017-11-09,Indiana,122,Philadelphia 76ers,115
400899571,2017-11-11,Philadelphia 76ers,109,Indiana,105
400899582,2017-11-12,Atlanta,117,Philadelphia 76ers,96
400899599,2017-11-14,Houston,115,Philadelphia 76ers,88
400899608,2017-11-16,Philadelphia 76ers,109,Washington,102
400899622,2017-11-17,Minnesota,110,Philadelphia 76ers,86
400899639,2017-11-19,Philadelphia 76ers,120,Phoenix,105
400899649,2017-11-21,Philadelphia 76ers,101,Miami,94
400899662,2017-11-23,Philadelphia 76ers,99,Memphis,104
400899679,2017-11-25,Philadelphia 76ers,89,Chicago,105
400899695,2017-11-27,Philadelphia 76ers,108,Cleveland,112
400899704,2017-11-28,Toronto,122,Philadelphia 76ers,95
400899443,2017-12-02,Philadelphia 76ers,88,Orlando,105
400899736,2017-12-03,Philadelphia 76ers,106,Boston,107
400899746,2017-12-05,Philadelphia 76ers,98,Denver,106
400899760,2017-12-06,Memphis,96,Philadelphia 76ers,91
400899776,2017-12-08,New Orleans,88,Philadelphia 76ers,99
400899798,2017-12-11,Detroit,79,Philadelphia 76ers,97
400899816,2017-12-14,Philadelphia 76ers,114,Toronto,123
400899838,2017-12-16,Philadelphia 76ers,89,Los Angeles,100
400899850,2017-12-18,Philadelphia 76ers,108,Brooklyn,107
400899860,2017-12-20,Philadelphia 76ers,93,New Orleans,108
400899895,2017-12-23,Phoenix,123,Philadelphia 76ers,116
400899913,2017-12-26,Sacramento,102,Philadelphia 76ers,100
400899931,2017-12-29,Utah,100,Philadelphia 76ers,83
400899942,2017-12-30,Denver,122,Philadelphia 76ers,124
400899421,2017-01-03,Philadelphia 76ers,93,Minnesota,91
400899967,2017-01-06,Boston,110,Philadelphia 76ers,106
400899981,2017-01-08,Brooklyn,95,Philadelphia 76ers,105
400900001,2017-01-11,Philadelphia 76ers,98,NY Knicks,97
400900014,2017-01-13,Philadelphia 76ers,102,Charlotte,93
400900024,2017-01-14,Washington,109,Philadelphia 76ers,93
400900036,2017-01-16,Milwaukee,104,Philadelphia 76ers,113
400900048,2017-01-18,Philadelphia 76ers,94,Toronto,89
400900062,2017-01-20,Philadelphia 76ers,93,Portland,92
400900074,2017-01-21,Atlanta,110,Philadelphia 76ers,93
400900096,2017-01-24,Philadelphia 76ers,121,LA,110
400900105,2017-01-25,Milwaukee,109,Philadelphia 76ers,114
400900115,2017-01-27,Philadelphia 76ers,118,Houston,123
400900137,2017-01-29,Chicago,121,Philadelphia 76ers,108
400928501,2017-01-30,Philadelphia 76ers,122,Sacramento,119
400899402,2017-02-01,Dallas,113,Philadelphia 76ers,95
400899470,2017-02-02,San Antonio,102,Philadelphia 76ers,86
400900163,2017-02-04,Miami,125,Philadelphia 76ers,102
400900178,2017-02-06,Detroit,113,Philadelphia 76ers,96
400900187,2017-02-08,Philadelphia 76ers,103,San Antonio,111
400900200,2017-02-09,Orlando,111,Philadelphia 76ers,112
400900215,2017-02-11,Philadelphia 76ers,117,Miami,109
400900226,2017-02-13,Charlotte,99,Philadelphia 76ers,105
400900242,2017-02-15,Boston,116,Philadelphia 76ers,108
400900262,2017-02-24,Philadelphia 76ers,120,Washington,112
400900274,2017-02-25,NY Knicks,110,Philadelphia 76ers,109
400900289,2017-02-27,Philadelphia 76ers,108,Golden State,119
400899403,2017-03-01,Miami,125,Philadelphia 76ers,98
400900304,2017-03-03,Philadelphia 76ers,105,NY Knicks,102
400900314,2017-03-04,Philadelphia 76ers,106,Detroit,136
400900329,2017-03-06,Philadelphia 76ers,98,Milwaukee,112
400900358,2017-03-09,Portland,114,Philadelphia 76ers,108
400900369,2017-03-11,LA,112,Philadelphia 76ers,100
400900385,2017-03-12,Los Angeles,116,Philadelphia 76ers,118
400900398,2017-03-14,Golden State,106,Philadelphia 76ers,104
400900415,2017-03-17,Philadelphia 76ers,116,Dallas,74
400900432,2017-03-19,Philadelphia 76ers,105,Boston,99
400900440,2017-03-20,Orlando,112,Philadelphia 76ers,109
400900457,2017-03-22,Oklahoma City,122,Philadelphia 76ers,97
400900472,2017-03-24,Chicago,107,Philadelphia 76ers,117
400900487,2017-03-26,Indiana,107,Philadelphia 76ers,94
400900500,2017-03-28,Brooklyn,101,Philadelphia 76ers,106
400900506,2017-03-29,Philadelphia 76ers,92,Atlanta,99
400900523,2017-03-31,Cleveland,122,Philadelphia 76ers,105
400899440,2017-04-02,Toronto,113,Philadelphia 76ers,105
400900532,2017-04-04,Philadelphia 76ers,118,Brooklyn,141
400900551,2017-04-06,Philadelphia 76ers,90,Chicago,102
400900569,2017-04-08,Philadelphia 76ers,82,Milwaukee,90
400900581,2017-04-10,Philadelphia 76ers,111,Indiana,120
400900598,2017-04-12,NY Knicks,114,Philadelphia 76ers,113
400950316,2017-04-15,Toronto Raptors,83,Milwaukee,97
400950408,2017-04-18,Toronto Raptors,106,Milwaukee,100
400950410,2017-04-20,Milwaukee,104,Toronto Raptors,77
400950413,2017-04-22,Milwaukee,76,Toronto Raptors,87
400950415,2017-04-24,Toronto Raptors,118,Milwaukee,93
400950416,2017-04-27,Milwaukee,89,Toronto Raptors,92
400952462,2017-05-01,Cleveland,116,Toronto Raptors,105
400952463,2017-05-03,Cleveland,125,Toronto Raptors,103
400952464,2017-05-05,Toronto Raptors,94,Cleveland,115
400952465,2017-05-07,Toronto Raptors,102,Cleveland,109
400950318,2017-04-16,Golden State Warriors,121,Portland,109
400950322,2017-04-19,Golden State Warriors,110,Portland,81
400950324,2017-04-22,Portland,113,Golden State Warriors,119
400950386,2017-04-24,Portland,103,Golden State Warriors,128
400952553,2017-05-02,Golden State Warriors,106,Utah,94
400952554,2017-05-04,Golden State Warriors,115,Utah,104
400952606,2017-05-06,Utah,91,Golden State Warriors,102
400952607,2017-05-08,Utah,95,Golden State Warriors,121
400953591,2017-05-14,Golden State Warriors,113,San Antonio,111
400953592,2017-05-16,Golden State Warriors,136,San Antonio,100
400953593,2017-05-20,San Antonio,108,Golden State Warriors,120
400953594,2017-05-22,San Antonio,115,Golden State Warriors,129
400954510,2017-06-01,Golden State Warriors,113,Cleveland,91
400954511,2017-06-04,Golden State Warriors,132,Cleveland,113
400954512,2017-06-07,Cleveland,113,Golden State Warriors,118
400954513,2017-06-09,Cleveland,137,Golden State Warriors,116
400954514,2017-06-12,Golden State Warriors,129,Cleveland,120
400950417,2017-04-15,LA Clippers,95,Utah,97
400950414,2017-04-18,LA Clippers,99,Utah,91
400950419,2017-04-21,Utah,106,LA Clippers,111
400950421,2017-04-23,Utah,105,LA Clippers,98
400950423,2017-04-25,LA Clippers,92,Utah,96
400950424,2017-04-28,Utah,93,LA Clippers,98
400950426,2017-04-30,LA Clippers,91,Utah,104
400899415,2017-10-26,Los Angeles Lakers,120,Houston,114
400899458,2017-10-28,Utah,96,Los Angeles Lakers,89
400899490,2017-10-30,Oklahoma City,113,Los Angeles Lakers,96
400899498,2017-11-01,Indiana,115,Los Angeles Lakers,108
400899509,2017-11-02,Atlanta,116,Los Angeles Lakers,123
400899528,2017-11-04,Los Angeles Lakers,117,Golden State,97
400899542,2017-11-06,Los Angeles Lakers,119,Phoenix,108
400899554,2017-11-08,Los Angeles Lakers,97,Dallas,109
400899570,2017-11-10,Sacramento,91,Los Angeles Lakers,101
400899579,2017-11-12,New Orleans,99,Los Angeles Lakers,126
400899592,2017-11-13,Minnesota,125,Los Angeles Lakers,99
400899607,2017-11-15,Los Angeles Lakers,125,Brooklyn,118
400899632,2017-11-18,Los Angeles Lakers,107,San Antonio,116
400899648,2017-11-20,Los Angeles Lakers,110,Chicago,118
400899661,2017-11-22,Los Angeles Lakers,111,Oklahoma City,109
400899673,2017-11-23,Golden State,149,Los Angeles Lakers,106
400899688,2017-11-25,Los Angeles Lakers,85,Golden State,109
400899702,2017-11-27,Los Angeles Lakers,109,Atlanta,94
400899713,2017-11-29,New Orleans,105,Los Angeles Lakers,88
400899719,2017-11-30,Chicago,90,Los Angeles Lakers,96
400899726,2017-12-02,Toronto,113,Los Angeles Lakers,80
400899737,2017-12-03,Memphis,103,Los Angeles Lakers,100
400899755,2017-12-05,Los Angeles Lakers,101,Utah,107
400899768,2017-12-07,Houston,134,Los Angeles Lakers,95
400899786,2017-12-09,Los Angeles Lakers,115,Phoenix,119
400899802,2017-12-11,Los Angeles Lakers,112,NY Knicks,118
400899809,2017-12-12,Sacramento,116,Los Angeles Lakers,92
400899820,2017-12-14,Brooklyn,107,Los Angeles Lakers,97
400899838,2017-12-16,Philadelphia,89,Los Angeles Lakers,100
400899844,2017-12-17,Cleveland,119,Los Angeles Lakers,108
400899861,2017-12-20,Charlotte,117,Los Angeles Lakers,113
400899881,2017-12-22,Miami,115,Los Angeles Lakers,107
400899885,2017-12-23,Orlando,109,Los Angeles Lakers,90
400899902,2017-12-25,Los Angeles Lakers,111,LA,102
400899917,2017-12-27,Los Angeles Lakers,100,Utah,102
400899933,2017-12-29,Los Angeles Lakers,89,Dallas,101
400899387,2017-01-01,Los Angeles Lakers,114,Toronto,123
400899453,2017-01-03,Los Angeles Lakers,116,Memphis,102
400899963,2017-01-05,Portland,118,Los Angeles Lakers,109
400899970,2017-01-06,Los Angeles Lakers,127,Miami,100
400899988,2017-01-08,Los Angeles Lakers,111,Orlando,95
400899998,2017-01-10,Los Angeles Lakers,87,Portland,108
400900009,2017-01-12,San Antonio,134,Los Angeles Lakers,94
400900022,2017-01-14,LA,113,Los Angeles Lakers,97
400900033,2017-01-15,Los Angeles Lakers,97,Detroit,102
400900047,2017-01-17,Los Angeles Lakers,121,Denver,127
400900070,2017-01-20,Los Angeles Lakers,108,Indiana,95
400900083,2017-01-22,Dallas,122,Los Angeles Lakers,73
400900110,2017-01-25,Portland,105,Los Angeles Lakers,98
400900114,2017-01-26,Utah,96,Los Angeles Lakers,88
400900150,2017-01-31,Los Angeles Lakers,120,Denver,116
400899446,2017-02-02,Washington,116,Los Angeles Lakers,108
400900156,2017-02-03,Boston,113,Los Angeles Lakers,107
400900173,2017-02-06,NY Knicks,107,Los Angeles Lakers,121
400900191,2017-02-08,Detroit,121,Los Angeles Lakers,102
400900207,2017-02-10,Milwaukee,114,Los Angeles Lakers,122
400900239,2017-02-14,Los Angeles Lakers,96,Sacramento,97
400900250,2017-02-15,Phoenix,137,Los Angeles Lakers,101
400900267,2017-02-24,Oklahoma City,110,Los Angeles Lakers,93
400900280,2017-02-26,Los Angeles Lakers,98,San Antonio,119
400900300,2017-02-28,Los Angeles Lakers,104,Charlotte,109
400900313,2017-03-03,Los Angeles Lakers,95,Boston,115
400900328,2017-03-05,Los Angeles Lakers,97,New Orleans,105
400900342,2017-03-07,Dallas,122,Los Angeles Lakers,111
400900359,2017-03-09,Phoenix,110,Los Angeles Lakers,122
400900385,2017-03-12,Los Angeles Lakers,116,Philadelphia,118
400900393,2017-03-13,Denver,129,Los Angeles Lakers,101
400900405,2017-03-15,Houston,139,Los Angeles Lakers,100
400900422,2017-03-17,Los Angeles Lakers,103,Milwaukee,107
400900438,2017-03-19,Los Angeles Lakers,120,Cleveland,125
400900453,2017-03-21,Los Angeles Lakers,109,LA,133
400900475,2017-03-24,Los Angeles Lakers,130,Minnesota,119
400900491,2017-03-26,Los Angeles Lakers,81,Portland,97
400900505,2017-03-28,Los Angeles Lakers,108,Washington,119
400900518,2017-03-30,Minnesota,119,Los Angeles Lakers,104
400899368,2017-04-01,LA,115,Los Angeles Lakers,104
400899408,2017-04-02,Los Angeles Lakers,108,Memphis,103
400900548,2017-04-05,San Antonio,95,Los Angeles Lakers,102
400900565,2017-04-07,Los Angeles Lakers,98,Sacramento,94
400900580,2017-04-09,Los Angeles Lakers,110,Minnesota,109
400900593,2017-04-11,Los Angeles Lakers,108,New Orleans,96
400900607,2017-04-12,Golden State,109,Los Angeles Lakers,94
400899412,2017-10-26,Phoenix Suns,94,Sacramento,113
400899455,2017-10-28,Oklahoma City,113,Phoenix Suns,110
400899486,2017-10-30,Phoenix Suns,100,Golden State,106
400899495,2017-10-31,LA,116,Phoenix Suns,98
400899513,2017-11-02,Phoenix Suns,118,Portland,115
400899525,2017-11-04,New Orleans,111,Phoenix Suns,112
400899542,2017-11-06,Los Angeles,119,Phoenix Suns,108
400899553,2017-11-08,Portland,124,Phoenix Suns,121
400899563,2017-11-09,Phoenix Suns,107,Detroit,100
400899589,2017-11-12,Phoenix Suns,104,Brooklyn,122
400899593,2017-11-13,Golden State,133,Phoenix Suns,120
400899616,2017-11-16,Denver,120,Phoenix Suns,104
400899626,2017-11-18,Indiana,96,Phoenix Suns,116
400899639,2017-11-19,Philadelphia,120,Phoenix Suns,105
400899650,2017-11-21,Washington,106,Phoenix Suns,101
400899664,2017-11-23,Orlando,87,Phoenix Suns,92
400899686,2017-11-25,Phoenix Suns,85,Minnesota,98
400899696,2017-11-27,Phoenix Suns,114,Denver,120
400899724,2017-11-30,Phoenix Suns,109,Atlanta,107
400899741,2017-12-03,Golden State,138,Phoenix Suns,109
400899762,2017-12-06,Utah,112,Phoenix Suns,105
400899771,2017-12-07,Phoenix Suns,94,Indiana,109
400899786,2017-12-09,Los Angeles,115,Phoenix Suns,119
400899801,2017-12-11,Phoenix Suns,119,New Orleans,120
400899814,2017-12-13,Phoenix Suns,113,NY Knicks,111
400899829,2017-12-15,Phoenix Suns,92,San Antonio,107
400899841,2017-12-17,Oklahoma City,114,Phoenix Suns,101
400899858,2017-12-19,Minnesota,115,Phoenix Suns,108
400899877,2017-12-21,Phoenix Suns,111,Houston,125
400899895,2017-12-23,Phoenix Suns,123,Philadelphia,116
400899909,2017-12-26,Houston,131,Phoenix Suns,115
400899924,2017-12-28,San Antonio,119,Phoenix Suns,98
400899932,2017-12-29,Phoenix Suns,99,Toronto,91
400899948,2017-12-31,Utah,91,Phoenix Suns,86
400899418,2017-01-02,LA,109,Phoenix Suns,98
400899451,2017-01-03,Phoenix Suns,99,Miami,90
400899962,2017-01-05,Dallas,95,Phoenix Suns,102
400899986,2017-01-08,Phoenix Suns,116,Cleveland,120
400900012,2017-01-12,Phoenix Suns,108,Dallas,113
400900026,2017-01-14,Phoenix Suns,108,San Antonio,105
400900041,2017-01-16,Phoenix Suns,101,Utah,106
400900057,2017-01-19,Cleveland,118,Phoenix Suns,103
400900075,2017-01-21,NY Knicks,105,Phoenix Suns,107
400900084,2017-01-22,Toronto,103,Phoenix Suns,115
400900100,2017-01-24,Phoenix Suns,111,Minnesota,112
400900113,2017-01-26,Denver,127,Phoenix Suns,120
400900130,2017-01-28,Phoenix Suns,112,Denver,123
400900144,2017-01-30,Phoenix Suns,96,Memphis,115
400899430,2017-02-01,Phoenix Suns,114,LA,124
400900158,2017-02-03,Sacramento,103,Phoenix Suns,105
400900166,2017-02-04,Phoenix Suns,112,Milwaukee,137
400900179,2017-02-06,New Orleans,111,Phoenix Suns,106
400900193,2017-02-08,Memphis,110,Phoenix Suns,91
400900212,2017-02-10,Phoenix Suns,115,Chicago,97
400900217,2017-02-11,Houston,133,Phoenix Suns,102
400900234,2017-02-13,Phoenix Suns,108,New Orleans,110
400900250,2017-02-15,Phoenix Suns,137,Los Angeles,101
400900265,2017-02-24,Chicago,128,Phoenix Suns,121
400900281,2017-02-26,Milwaukee,100,Phoenix Suns,96
400900298,2017-02-28,Memphis,130,Phoenix Suns,112
400900302,2017-03-02,Phoenix Suns,120,Charlotte,103
400900311,2017-03-03,Phoenix Suns,118,Oklahoma City,111
400900324,2017-03-05,Phoenix Suns,109,Boston,106
400900343,2017-03-07,Phoenix Suns,127,Washington,131
400900359,2017-03-09,Phoenix Suns,110,Los Angeles,122
400900377,2017-03-11,Dallas,98,Phoenix Suns,100
400900383,2017-03-12,Phoenix Suns,101,Portland,110
400900407,2017-03-15,Phoenix Suns,101,Sacramento,107
400900421,2017-03-17,Phoenix Suns,103,Orlando,109
400900433,2017-03-19,Detroit,112,Phoenix Suns,95
400900448,2017-03-21,Miami,112,Phoenix Suns,97
400900462,2017-03-23,Brooklyn,126,Phoenix Suns,98
400900471,2017-03-24,Boston,130,Phoenix Suns,120
400900482,2017-03-26,Charlotte,120,Phoenix Suns,106
400900501,2017-03-28,Atlanta,95,Phoenix Suns,91
400900519,2017-03-30,Phoenix Suns,118,LA,124
400899401,2017-04-01,Portland,130,Phoenix Suns,117
400899475,2017-04-02,Phoenix Suns,116,Houston,123
400900549,2017-04-05,Phoenix Suns,111,Golden State,120
400900564,2017-04-07,Phoenix Suns,120,Oklahoma City,99
400900577,2017-04-09,Phoenix Suns,124,Dallas,111
400900594,2017-04-11,Sacramento,129,Phoenix Suns,104
400899412,2017-10-26,Phoenix,94,Sacramento Kings,113
400899424,2017-10-27,Sacramento Kings,94,San Antonio,102
400899484,2017-10-29,Sacramento Kings,106,Minnesota,103
400899494,2017-10-31,Atlanta,106,Sacramento Kings,95
400899499,2017-11-01,Miami,108,Sacramento Kings,96
400899515,2017-11-03,Orlando,102,Sacramento Kings,94
400899535,2017-11-05,Milwaukee,117,Sacramento Kings,91
