id,date,home_team,home_team_score,visit_team,visit_team_score
400828608,2016-02-01,Indiana,106,Cleveland Cavaliers,111
400828622,2016-02-03,Charlotte,106,Cleveland Cavaliers,97
400828642,2016-02-05,Cleveland Cavaliers,103,Boston,104
400828650,2016-02-06,Cleveland Cavaliers,99,New Orleans,84
400828662,2016-02-08,Cleveland Cavaliers,120,Sacramento,100
400828682,2016-02-10,Cleveland Cavaliers,120,Los Angeles,111
400828690,2016-02-18,Cleveland Cavaliers,106,Chicago,95
400828711,2016-02-21,Oklahoma City,92,Cleveland Cavaliers,115
400828720,2016-02-22,Cleveland Cavaliers,88,Detroit,96
400828732,2016-02-24,Cleveland Cavaliers,114,Charlotte,103
400828751,2016-02-26,Toronto,99,Cleveland Cavaliers,97
400828764,2016-02-28,Washington,113,Cleveland Cavaliers,99
400828804,2016-03-04,Cleveland Cavaliers,108,Washington,83
400828809,2016-03-05,Cleveland Cavaliers,120,Boston,103
400828825,2016-03-07,Cleveland Cavaliers,103,Memphis,106
400828844,2016-03-09,Sacramento,111,Cleveland Cavaliers,120
400828849,2016-03-10,Los Angeles,108,Cleveland Cavaliers,120
400828870,2016-03-13,LA,90,Cleveland Cavaliers,114
400828881,2016-03-14,Utah,94,Cleveland Cavaliers,85
400828892,2016-03-16,Cleveland Cavaliers,99,Dallas,98
400828907,2016-03-18,Orlando,103,Cleveland Cavaliers,109
400828920,2016-03-19,Miami,122,Cleveland Cavaliers,101
400828931,2016-03-21,Cleveland Cavaliers,124,Denver,91
400828946,2016-03-23,Cleveland Cavaliers,113,Milwaukee,104
400828956,2016-03-24,Brooklyn,104,Cleveland Cavaliers,95
400828973,2016-03-26,NY Knicks,93,Cleveland Cavaliers,107
400828998,2016-03-29,Cleveland Cavaliers,100,Houston,106
400829009,2016-03-31,Cleveland Cavaliers,107,Brooklyn,87
400829018,2016-04-01,Atlanta,108,Cleveland Cavaliers,110
400829031,2016-04-03,Cleveland Cavaliers,112,Charlotte,103
400829046,2016-04-05,Milwaukee,80,Cleveland Cavaliers,109
400829052,2016-04-06,Indiana,123,Cleveland Cavaliers,109
400829078,2016-04-09,Chicago,105,Cleveland Cavaliers,102
400829090,2016-04-11,Cleveland Cavaliers,109,Atlanta,94
400829107,2016-04-13,Cleveland Cavaliers,110,Detroit,112
400827888,2016-10-27,Atlanta,94,Detroit Pistons,106
400827894,2016-10-28,Detroit Pistons,92,Utah,87
400827912,2016-10-30,Detroit Pistons,98,Chicago,94
400827941,2016-11-03,Detroit Pistons,82,Indiana,94
400827969,2016-11-06,Phoenix,92,Detroit Pistons,100
400827985,2016-11-08,Portland,103,Detroit Pistons,120
400827991,2016-11-09,Golden State,109,Detroit Pistons,95
400828009,2016-11-11,Sacramento,101,Detroit Pistons,92
400828025,2016-11-14,LA,101,Detroit Pistons,96
400828038,2016-11-15,Los Angeles,97,Detroit Pistons,85
400828047,2016-11-17,Detroit Pistons,104,Cleveland,99
400828068,2016-11-20,Minnesota,86,Detroit Pistons,96
400828079,2016-11-21,Detroit Pistons,95,Washington,97
400828092,2016-11-23,Milwaukee,109,Detroit Pistons,88
400828105,2016-11-25,Detroit Pistons,104,Miami,81
400828121,2016-11-27,Oklahoma City,103,Detroit Pistons,87
400828135,2016-11-29,Brooklyn,87,Detroit Pistons,83
400828141,2016-11-30,Detroit Pistons,116,Houston,105
400828157,2016-12-02,Detroit Pistons,127,Phoenix,122
400828172,2016-12-04,Detroit Pistons,102,Milwaukee,95
400828188,2016-12-06,Detroit Pistons,111,Los Angeles,91
400828191,2016-12-07,Charlotte,104,Detroit Pistons,84
400828209,2016-12-09,Detroit Pistons,92,Memphis,93
400828222,2016-12-11,Philadelphia,95,Detroit Pistons,107
400828233,2016-12-12,Detroit Pistons,118,Indiana,96
400828246,2016-12-14,Detroit Pistons,103,LA,105
400828261,2016-12-16,Detroit Pistons,119,Boston,116
400828278,2016-12-18,Chicago,144,Detroit Pistons,147
400828307,2016-12-22,Miami,92,Detroit Pistons,93
400828316,2016-12-23,Atlanta,107,Detroit Pistons,100
400828333,2016-12-26,Detroit Pistons,93,Boston,99
400828356,2016-12-29,NY Knicks,108,Detroit Pistons,96
400828373,2016-12-31,Detroit Pistons,115,Minnesota,90
400828385,2016-01-02,Indiana,94,Detroit Pistons,82
400828401,2016-01-04,Detroit Pistons,115,Orlando,89
400828415,2016-01-06,Boston,94,Detroit Pistons,99
400828440,2016-01-09,Detroit Pistons,103,Brooklyn,89
400828457,2016-01-12,Detroit Pistons,99,San Antonio,109
400828476,2016-01-14,Memphis,103,Detroit Pistons,101
400828492,2016-01-16,Detroit Pistons,113,Golden State,95
400828506,2016-01-18,Detroit Pistons,101,Chicago,111
400828522,2016-01-20,Houston,114,Detroit Pistons,123
400828528,2016-01-21,New Orleans,115,Detroit Pistons,99
400828548,2016-01-23,Denver,104,Detroit Pistons,101
400828560,2016-01-25,Utah,92,Detroit Pistons,95
400828573,2016-01-27,Detroit Pistons,110,Philadelphia,97
400828586,2016-01-29,Detroit Pistons,106,Cleveland,114
400828595,2016-01-30,Toronto,111,Detroit Pistons,107
400828609,2016-02-01,Brooklyn,100,Detroit Pistons,105
400828624,2016-02-03,Boston,102,Detroit Pistons,95
400828633,2016-02-04,Detroit Pistons,111,NY Knicks,105
400828649,2016-02-06,Indiana,112,Detroit Pistons,104
400828666,2016-02-08,Detroit Pistons,89,Toronto,103
400828681,2016-02-10,Detroit Pistons,92,Denver,103
400828693,2016-02-19,Washington,98,Detroit Pistons,86
400828710,2016-02-21,Detroit Pistons,106,New Orleans,111
400828720,2016-02-22,Cleveland,88,Detroit Pistons,96
400828734,2016-02-24,Detroit Pistons,111,Philadelphia,91
400828760,2016-02-27,Milwaukee,91,Detroit Pistons,102
400828766,2016-02-28,Detroit Pistons,114,Toronto,101
400828792,2016-03-02,San Antonio,97,Detroit Pistons,81
400828810,2016-03-05,NY Knicks,102,Detroit Pistons,89
400828821,2016-03-06,Detroit Pistons,123,Portland,103
400828841,2016-03-09,Dallas,96,Detroit Pistons,102
400828850,2016-03-11,Charlotte,118,Detroit Pistons,103
400828863,2016-03-12,Philadelphia,111,Detroit Pistons,125
400828876,2016-03-14,Washington,124,Detroit Pistons,81
400828894,2016-03-16,Detroit Pistons,114,Atlanta,118
400828909,2016-03-18,Detroit Pistons,115,Sacramento,108
400828917,2016-03-19,Detroit Pistons,115,Brooklyn,103
400828934,2016-03-21,Detroit Pistons,92,Milwaukee,91
400828945,2016-03-23,Detroit Pistons,118,Orlando,102
400828961,2016-03-25,Detroit Pistons,112,Charlotte,105
400828972,2016-03-26,Detroit Pistons,95,Atlanta,112
400828997,2016-03-29,Detroit Pistons,88,Oklahoma City,82
400829016,2016-04-01,Detroit Pistons,89,Dallas,98
400829026,2016-04-02,Chicago,90,Detroit Pistons,94
400829042,2016-04-05,Miami,107,Detroit Pistons,89
400829053,2016-04-06,Orlando,104,Detroit Pistons,108
400829069,2016-04-08,Detroit Pistons,112,Washington,99
400829100,2016-04-12,Detroit Pistons,93,Miami,99
400829107,2016-04-13,Cleveland,110,Detroit Pistons,112
400827896,2016-10-28,Toronto,106,Indiana Pacers,99
400827905,2016-10-29,Indiana Pacers,103,Memphis,112
400827920,2016-10-31,Indiana Pacers,76,Utah,97
400827941,2016-11-03,Detroit,82,Indiana Pacers,94
400827947,2016-11-04,Indiana Pacers,100,Boston,98
400827967,2016-11-06,Indiana Pacers,90,Miami,87
400827981,2016-11-08,Cleveland,101,Indiana Pacers,97
400827986,2016-11-09,Indiana Pacers,97,Orlando,84
400828003,2016-11-11,Boston,91,Indiana Pacers,102
400828014,2016-11-13,Indiana Pacers,107,Minnesota,103
400828040,2016-11-16,Chicago,96,Indiana Pacers,95
400828054,2016-11-18,Philadelphia,85,Indiana Pacers,112
400828077,2016-11-21,Indiana Pacers,123,Milwaukee,86
400828096,2016-11-24,Washington,106,Indiana Pacers,123
400828118,2016-11-27,Indiana Pacers,104,Chicago,92
400828140,2016-11-29,Los Angeles,103,Indiana Pacers,107
400828163,2016-12-02,LA,91,Indiana Pacers,103
400828168,2016-12-03,Portland,123,Indiana Pacers,111
400828184,2016-12-05,Utah,122,Indiana Pacers,119
400828201,2016-12-08,Indiana Pacers,123,Golden State,131
400828220,2016-12-11,Indiana Pacers,96,Miami,83
400828233,2016-12-12,Detroit,118,Indiana Pacers,96
400828244,2016-12-14,Indiana Pacers,106,Toronto,90
400828258,2016-12-16,Indiana Pacers,107,Dallas,81
400828273,2016-12-18,Indiana Pacers,104,Brooklyn,97
400828289,2016-12-19,Memphis,96,Indiana Pacers,84
400828303,2016-12-21,San Antonio,106,Indiana Pacers,92
400828312,2016-12-23,Indiana Pacers,106,Sacramento,108
400828335,2016-12-26,Minnesota,88,Indiana Pacers,102
400828346,2016-12-28,Indiana Pacers,93,Atlanta,87
400828365,2016-12-30,Chicago,102,Indiana Pacers,100
400828371,2016-12-31,Indiana Pacers,116,Milwaukee,120
400828385,2016-01-02,Indiana Pacers,94,Detroit,82
400828402,2016-01-04,Miami,103,Indiana Pacers,100
400828413,2016-01-06,Orlando,86,Indiana Pacers,95
400828431,2016-01-08,New Orleans,86,Indiana Pacers,91
400828448,2016-01-10,Houston,107,Indiana Pacers,103
400828456,2016-01-12,Indiana Pacers,116,Phoenix,97
400828467,2016-01-13,Boston,103,Indiana Pacers,94
400828480,2016-01-15,Indiana Pacers,104,Washington,118
400828500,2016-01-17,Denver,129,Indiana Pacers,126
400828515,2016-01-19,Phoenix,94,Indiana Pacers,97
400828539,2016-01-22,Golden State,122,Indiana Pacers,110
400828550,2016-01-23,Sacramento,108,Indiana Pacers,97
400828563,2016-01-26,Indiana Pacers,89,LA,91
400828579,2016-01-28,Indiana Pacers,111,Atlanta,92
400828596,2016-01-30,Indiana Pacers,109,Denver,105
400828608,2016-02-01,Indiana Pacers,106,Cleveland,111
400828625,2016-02-03,Brooklyn,100,Indiana Pacers,114
400828637,2016-02-05,Atlanta,102,Indiana Pacers,96
400828649,2016-02-06,Indiana Pacers,112,Detroit,104
400828663,2016-02-08,Indiana Pacers,89,Los Angeles,87
400828676,2016-02-10,Indiana Pacers,95,Charlotte,117
400828699,2016-02-19,Oklahoma City,98,Indiana Pacers,101
400828715,2016-02-21,Orlando,102,Indiana Pacers,105
400828721,2016-02-22,Miami,101,Indiana Pacers,93
400828733,2016-02-24,Indiana Pacers,108,NY Knicks,105
400828748,2016-02-26,Indiana Pacers,95,Charlotte,96
400828767,2016-02-28,Indiana Pacers,102,Portland,111
400828790,2016-03-02,Milwaukee,99,Indiana Pacers,104
400828799,2016-03-04,Charlotte,108,Indiana Pacers,101
400828811,2016-03-05,Washington,99,Indiana Pacers,100
400828826,2016-03-07,Indiana Pacers,99,San Antonio,91
400828860,2016-03-12,Dallas,105,Indiana Pacers,112
400828871,2016-03-13,Atlanta,104,Indiana Pacers,75
400828884,2016-03-15,Indiana Pacers,103,Boston,98
400828899,2016-03-17,Indiana Pacers,94,Toronto,101
400828918,2016-03-19,Indiana Pacers,111,Oklahoma City,115
400828932,2016-03-21,Indiana Pacers,91,Philadelphia,75
400828955,2016-03-24,Indiana Pacers,92,New Orleans,84
400828969,2016-03-26,Brooklyn,120,Indiana Pacers,110
400828980,2016-03-27,Indiana Pacers,104,Houston,101
400828994,2016-03-29,Indiana Pacers,96,Chicago,98
400829010,2016-03-31,Indiana Pacers,94,Orlando,114
400829025,2016-04-02,Philadelphia,102,Indiana Pacers,115
400829038,2016-04-03,NY Knicks,87,Indiana Pacers,92
400829052,2016-04-06,Indiana Pacers,123,Cleveland,109
400829070,2016-04-08,Toronto,111,Indiana Pacers,98
400829086,2016-04-10,Indiana Pacers,129,Brooklyn,105
400829099,2016-04-12,Indiana Pacers,102,NY Knicks,90
400829112,2016-04-13,Milwaukee,92,Indiana Pacers,97
400827899,2016-10-28,Milwaukee Bucks,97,NY Knicks,122
400827914,2016-10-30,Milwaukee Bucks,113,Washington,118
400827929,2016-11-01,Toronto,106,Milwaukee Bucks,87
400827934,2016-11-02,Brooklyn,96,Milwaukee Bucks,103
400827952,2016-11-04,Milwaukee Bucks,91,Philadelphia,87
400827966,2016-11-06,NY Knicks,92,Milwaukee Bucks,99
400827976,2016-11-07,Milwaukee Bucks,94,Brooklyn,86
400827997,2016-11-10,Milwaukee Bucks,83,Boston,99
400828008,2016-11-11,Denver,103,Milwaukee Bucks,102
400828028,2016-11-14,Milwaukee Bucks,108,Cleveland,105
400828045,2016-11-17,Washington,115,Milwaukee Bucks,86
400828063,2016-11-19,Cleveland,115,Milwaukee Bucks,100
400828077,2016-11-21,Indiana,123,Milwaukee Bucks,86
400828092,2016-11-23,Milwaukee Bucks,109,Detroit,88
400828108,2016-11-25,Milwaukee Bucks,118,Sacramento,129
400828115,2016-11-27,Orlando,114,Milwaukee Bucks,90
400828133,2016-11-29,Charlotte,87,Milwaukee Bucks,82
400828145,2016-11-30,Milwaukee Bucks,92,Denver,74
400828162,2016-12-02,San Antonio,95,Milwaukee Bucks,70
400828172,2016-12-04,Detroit,102,Milwaukee Bucks,95
400828182,2016-12-05,Milwaukee Bucks,106,NY Knicks,91
400828197,2016-12-07,Milwaukee Bucks,90,Portland,88
400828211,2016-12-09,Milwaukee Bucks,95,LA,109
400828224,2016-12-11,Toronto,90,Milwaukee Bucks,83
400828238,2016-12-12,Milwaukee Bucks,108,Golden State,95
400828257,2016-12-15,Los Angeles,113,Milwaukee Bucks,95
400828269,2016-12-16,LA,103,Milwaukee Bucks,90
400828284,2016-12-18,Golden State,121,Milwaukee Bucks,112
400828293,2016-12-20,Phoenix,95,Milwaukee Bucks,101
400828317,2016-12-23,Milwaukee Bucks,113,Philadelphia,100
400828328,2016-12-26,Milwaukee Bucks,90,Toronto,111
400828351,2016-12-28,Dallas,103,Milwaukee Bucks,93
400828359,2016-12-29,Oklahoma City,131,Milwaukee Bucks,123
400828371,2016-12-31,Indiana,116,Milwaukee Bucks,120
400828387,2016-01-02,Minnesota,85,Milwaukee Bucks,95
400828403,2016-01-04,Milwaukee Bucks,98,San Antonio,123
400828409,2016-01-05,Chicago,117,Milwaukee Bucks,106
400828432,2016-01-08,Milwaukee Bucks,96,Dallas,95
400828449,2016-01-10,NY Knicks,100,Milwaukee Bucks,88
400828460,2016-01-12,Milwaukee Bucks,106,Chicago,101
400828465,2016-01-13,Washington,106,Milwaukee Bucks,101
400828486,2016-01-15,Milwaukee Bucks,108,Atlanta,101
400828490,2016-01-16,Charlotte,92,Milwaukee Bucks,105
400828512,2016-01-19,Miami,79,Milwaukee Bucks,91
400828537,2016-01-22,Houston,102,Milwaukee Bucks,98
400828544,2016-01-23,New Orleans,116,Milwaukee Bucks,99
400828568,2016-01-26,Milwaukee Bucks,107,Orlando,100
400828582,2016-01-28,Memphis,103,Milwaukee Bucks,83
400828590,2016-01-29,Milwaukee Bucks,103,Miami,107
400828616,2016-02-01,Sacramento,111,Milwaukee Bucks,104
400828620,2016-02-02,Portland,107,Milwaukee Bucks,95
400828645,2016-02-05,Utah,84,Milwaukee Bucks,81
400828673,2016-02-09,Milwaukee Bucks,112,Boston,111
400828688,2016-02-11,Milwaukee Bucks,99,Washington,92
400828700,2016-02-19,Milwaukee Bucks,95,Charlotte,98
400828706,2016-02-20,Atlanta,109,Milwaukee Bucks,117
400828724,2016-02-22,Milwaukee Bucks,108,Los Angeles,101
400828743,2016-02-25,Boston,112,Milwaukee Bucks,107
400828760,2016-02-27,Milwaukee Bucks,91,Detroit,102
400828790,2016-03-02,Milwaukee Bucks,99,Indiana,104
400828806,2016-03-04,Milwaukee Bucks,116,Minnesota,101
400828817,2016-03-06,Milwaukee Bucks,96,Oklahoma City,104
400828827,2016-03-07,Chicago,100,Milwaukee Bucks,90
400828839,2016-03-09,Milwaukee Bucks,114,Miami,108
400828865,2016-03-12,Milwaukee Bucks,103,New Orleans,92
400828872,2016-03-13,Brooklyn,100,Milwaukee Bucks,109
400828887,2016-03-15,Milwaukee Bucks,89,Toronto,107
400828904,2016-03-17,Milwaukee Bucks,96,Memphis,86
400828928,2016-03-20,Milwaukee Bucks,85,Utah,94
400828934,2016-03-21,Detroit,92,Milwaukee Bucks,91
400828946,2016-03-23,Cleveland,113,Milwaukee Bucks,104
400828963,2016-03-25,Atlanta,101,Milwaukee Bucks,90
400828976,2016-03-26,Milwaukee Bucks,91,Charlotte,115
400829002,2016-03-30,Milwaukee Bucks,105,Phoenix,94
400829020,2016-04-01,Milwaukee Bucks,113,Orlando,110
400829037,2016-04-03,Milwaukee Bucks,98,Chicago,102
400829046,2016-04-05,Milwaukee Bucks,80,Cleveland,109
400829068,2016-04-08,Boston,124,Milwaukee Bucks,109
400829084,2016-04-10,Philadelphia,108,Milwaukee Bucks,109
400829091,2016-04-11,Orlando,107,Milwaukee Bucks,98
400829112,2016-04-13,Milwaukee Bucks,92,Indiana,97
400827901,2016-10-28,Phoenix,95,Dallas Mavericks,111
400827907,2016-10-29,LA,104,Dallas Mavericks,88
400827932,2016-11-01,Los Angeles,93,Dallas Mavericks,103
400827944,2016-11-03,Dallas Mavericks,91,Toronto,102
400827959,2016-11-05,Dallas Mavericks,94,Charlotte,108
400827975,2016-11-07,Dallas Mavericks,107,New Orleans,98
400827999,2016-11-10,New Orleans,120,Dallas Mavericks,105
400828005,2016-11-11,Dallas Mavericks,118,LA,108
400828022,2016-11-13,Dallas Mavericks,90,Los Angeles,82
400828027,2016-11-14,Houston,98,Dallas Mavericks,110
400828039,2016-11-16,Philadelphia,86,Dallas Mavericks,92
400828055,2016-11-18,Boston,102,Dallas Mavericks,106
400828071,2016-11-20,Dallas Mavericks,102,Utah,93
400828086,2016-11-22,Oklahoma City,117,Dallas Mavericks,114
400828098,2016-11-24,Memphis,110,Dallas Mavericks,96
400828111,2016-11-25,San Antonio,88,Dallas Mavericks,83
400828128,2016-11-28,Dallas Mavericks,92,Denver,81
400828147,2016-11-30,Sacramento,112,Dallas Mavericks,98
400828154,2016-12-01,Portland,112,Dallas Mavericks,115
400828174,2016-12-04,Dallas Mavericks,96,Houston,100
400828189,2016-12-06,Washington,104,Dallas Mavericks,116
400828194,2016-12-07,NY Knicks,97,Dallas Mavericks,104
400828215,2016-12-09,Dallas Mavericks,95,Atlanta,98
400828237,2016-12-12,Dallas Mavericks,111,Washington,114
400828250,2016-12-14,Dallas Mavericks,104,Phoenix,94
400828258,2016-12-16,Indiana,107,Dallas Mavericks,81
400828281,2016-12-18,Dallas Mavericks,97,Memphis,88
400828308,2016-12-22,Toronto,103,Dallas Mavericks,99
400828315,2016-12-23,Brooklyn,118,Dallas Mavericks,119
400828336,2016-12-26,Dallas Mavericks,118,Chicago,111
400828351,2016-12-28,Dallas Mavericks,103,Milwaukee,93
400828367,2016-12-30,Dallas Mavericks,114,Golden State,91
400828378,2016-01-01,Miami,106,Dallas Mavericks,82
400828388,2016-01-02,Dallas Mavericks,98,New Orleans,105
400828410,2016-01-05,Dallas Mavericks,117,Sacramento,116
400828418,2016-01-06,New Orleans,91,Dallas Mavericks,100
400828432,2016-01-08,Milwaukee,96,Dallas Mavericks,95
400828444,2016-01-10,Minnesota,87,Dallas Mavericks,93
400828462,2016-01-12,Dallas Mavericks,107,Cleveland,110
400828469,2016-01-13,Oklahoma City,108,Dallas Mavericks,89
400828484,2016-01-15,Chicago,77,Dallas Mavericks,83
400828499,2016-01-17,San Antonio,112,Dallas Mavericks,83
400828510,2016-01-18,Dallas Mavericks,118,Boston,113
400828524,2016-01-20,Dallas Mavericks,106,Minnesota,94
400828538,2016-01-22,Dallas Mavericks,106,Oklahoma City,109
400828552,2016-01-24,Houston,115,Dallas Mavericks,104
400828570,2016-01-26,Los Angeles,90,Dallas Mavericks,92
400828578,2016-01-27,Golden State,127,Dallas Mavericks,107
400828589,2016-01-29,Dallas Mavericks,91,Brooklyn,79
400828604,2016-01-31,Dallas Mavericks,91,Phoenix,78
400828610,2016-02-01,Atlanta,112,Dallas Mavericks,97
400828628,2016-02-03,Dallas Mavericks,90,Miami,93
400828646,2016-02-05,Dallas Mavericks,90,San Antonio,116
400828652,2016-02-06,Memphis,110,Dallas Mavericks,114
400828674,2016-02-09,Dallas Mavericks,119,Utah,121
400828692,2016-02-19,Orlando,110,Dallas Mavericks,104
400828717,2016-02-21,Dallas Mavericks,129,Philadelphia,103
400828739,2016-02-24,Dallas Mavericks,103,Oklahoma City,116
400828753,2016-02-26,Dallas Mavericks,122,Denver,116
400828769,2016-02-28,Dallas Mavericks,128,Minnesota,101
400828781,2016-03-01,Dallas Mavericks,121,Orlando,108
400828797,2016-03-03,Dallas Mavericks,101,Sacramento,104
400828820,2016-03-06,Denver,116,Dallas Mavericks,114
400828829,2016-03-07,Dallas Mavericks,90,LA,109
400828841,2016-03-09,Dallas Mavericks,96,Detroit,102
400828860,2016-03-12,Dallas Mavericks,105,Indiana,112
400828875,2016-03-14,Charlotte,96,Dallas Mavericks,107
400828892,2016-03-16,Cleveland,99,Dallas Mavericks,98
400828913,2016-03-18,Dallas Mavericks,112,Golden State,130
400828924,2016-03-20,Dallas Mavericks,132,Portland,120
400828954,2016-03-23,Portland,109,Dallas Mavericks,103
400828967,2016-03-25,Golden State,128,Dallas Mavericks,120
400828982,2016-03-27,Sacramento,133,Dallas Mavericks,111
400828990,2016-03-28,Denver,88,Dallas Mavericks,97
400829004,2016-03-30,Dallas Mavericks,91,NY Knicks,89
400829016,2016-04-01,Detroit,89,Dallas Mavericks,98
400829033,2016-04-03,Minnesota,78,Dallas Mavericks,88
400829057,2016-04-06,Dallas Mavericks,88,Houston,86
400829072,2016-04-08,Dallas Mavericks,103,Memphis,93
400829083,2016-04-10,LA,98,Dallas Mavericks,91
400829097,2016-04-11,Utah,92,Dallas Mavericks,101
400829110,2016-04-13,Dallas Mavericks,91,San Antonio,96
400827897,2016-10-28,Houston Rockets,85,Denver,105
400827917,2016-10-30,Houston Rockets,92,Golden State,112
400827928,2016-11-01,Miami,109,Houston Rockets,89
400827936,2016-11-02,Houston Rockets,110,Oklahoma City,105
400827951,2016-11-04,Houston Rockets,119,Orlando,114
400827971,2016-11-06,Sacramento,110,Houston Rockets,116
400827980,2016-11-07,LA,105,Houston Rockets,109
400828006,2016-11-11,Houston Rockets,98,Brooklyn,106
400828023,2016-11-13,Denver,107,Houston Rockets,98
400828027,2016-11-14,Houston Rockets,98,Dallas,110
400828041,2016-11-16,Houston Rockets,95,Boston,111
400828057,2016-11-18,Houston Rockets,108,Portland,103
400828067,2016-11-20,Memphis,96,Houston Rockets,84
400828081,2016-11-21,Houston Rockets,102,NY Knicks,107
400828107,2016-11-25,Houston Rockets,93,Memphis,102
400828119,2016-11-27,Houston Rockets,116,Philadelphia,114
400828139,2016-11-29,NY Knicks,111,Houston Rockets,116
400828141,2016-11-30,Detroit,116,Houston Rockets,105
400828161,2016-12-02,Houston Rockets,108,New Orleans,101
400828174,2016-12-04,Dallas,96,Houston Rockets,100
400828180,2016-12-05,Houston Rockets,120,Sacramento,113
400828202,2016-12-08,Brooklyn,110,Houston Rockets,105
400828208,2016-12-09,Washington,103,Houston Rockets,109
400828236,2016-12-12,Houston Rockets,126,Los Angeles,97
400828252,2016-12-14,Denver,114,Houston Rockets,108
400828256,2016-12-15,Sacramento,107,Houston Rockets,97
400828272,2016-12-17,Los Angeles,87,Houston Rockets,107
400828288,2016-12-19,Houston Rockets,107,LA,97
400828302,2016-12-21,Houston Rockets,102,Charlotte,95
400828313,2016-12-23,Orlando,104,Houston Rockets,101
400828326,2016-12-25,Houston Rockets,88,San Antonio,84
400828332,2016-12-26,New Orleans,110,Houston Rockets,108
400828357,2016-12-29,Houston Rockets,115,Atlanta,121
400828372,2016-12-31,Houston Rockets,110,Golden State,114
400828389,2016-01-02,San Antonio,121,Houston Rockets,103
400828405,2016-01-04,Utah,91,Houston Rockets,93
400828425,2016-01-07,Houston Rockets,103,Utah,94
400828448,2016-01-10,Houston Rockets,107,Indiana,103
400828459,2016-01-12,Memphis,91,Houston Rockets,107
400828468,2016-01-13,Houston Rockets,107,Minnesota,104
400828488,2016-01-15,Houston Rockets,77,Cleveland,91
400828501,2016-01-17,Los Angeles,95,Houston Rockets,112
400828511,2016-01-18,LA,140,Houston Rockets,132
400828522,2016-01-20,Houston Rockets,114,Detroit,123
400828537,2016-01-22,Houston Rockets,102,Milwaukee,98
400828552,2016-01-24,Houston Rockets,115,Dallas,104
400828558,2016-01-25,New Orleans,111,Houston Rockets,112
400828576,2016-01-27,San Antonio,130,Houston Rockets,99
400828588,2016-01-29,Oklahoma City,116,Houston Rockets,108
400828598,2016-01-30,Houston Rockets,122,Washington,123
400828618,2016-02-02,Houston Rockets,115,Miami,102
400828636,2016-02-04,Phoenix,105,Houston Rockets,111
400828647,2016-02-06,Houston Rockets,79,Portland,96
400828675,2016-02-09,Golden State,123,Houston Rockets,110
400828687,2016-02-10,Portland,116,Houston Rockets,103
400828701,2016-02-19,Phoenix,100,Houston Rockets,116
400828730,2016-02-23,Utah,117,Houston Rockets,114
400828746,2016-02-25,Portland,105,Houston Rockets,119
400828759,2016-02-27,Houston Rockets,94,San Antonio,104
400828788,2016-03-02,Houston Rockets,100,New Orleans,95
400828814,2016-03-05,Chicago,108,Houston Rockets,100
400828823,2016-03-06,Toronto,107,Houston Rockets,113
400828838,2016-03-09,Philadelphia,104,Houston Rockets,118
400828852,2016-03-11,Boston,98,Houston Rockets,102
400828862,2016-03-12,Charlotte,125,Houston Rockets,109
400828879,2016-03-14,Houston Rockets,130,Memphis,81
400828896,2016-03-16,Houston Rockets,106,LA,122
400828911,2016-03-18,Houston Rockets,116,Minnesota,111
400828916,2016-03-19,Atlanta,109,Houston Rockets,97
400828941,2016-03-22,Oklahoma City,111,Houston Rockets,107
400828948,2016-03-23,Houston Rockets,87,Utah,89
400828964,2016-03-25,Houston Rockets,112,Toronto,109
400828980,2016-03-27,Indiana,104,Houston Rockets,101
400828998,2016-03-29,Cleveland,100,Houston Rockets,106
400829011,2016-03-31,Houston Rockets,100,Chicago,103
400829032,2016-04-03,Houston Rockets,118,Oklahoma City,110
400829057,2016-04-06,Dallas,88,Houston Rockets,86
400829062,2016-04-07,Houston Rockets,115,Phoenix,124
400829082,2016-04-10,Houston Rockets,130,Los Angeles,110
400829094,2016-04-11,Minnesota,105,Houston Rockets,129
400829111,2016-04-13,Houston Rockets,116,Sacramento,81
400827898,2016-10-28,Memphis Grizzlies,76,Cleveland,106
400827905,2016-10-29,Indiana,103,Memphis Grizzlies,112
400827923,2016-10-31,Memphis Grizzlies,101,Brooklyn,91
400827938,2016-11-02,Golden State,119,Memphis Grizzlies,69
400827945,2016-11-03,Sacramento,89,Memphis Grizzlies,103
400827961,2016-11-05,Portland,115,Memphis Grizzlies,96
400827978,2016-11-07,Utah,89,Memphis Grizzlies,79
400827992,2016-11-09,LA,94,Memphis Grizzlies,92
400828007,2016-11-11,Memphis Grizzlies,84,Golden State,100
400828020,2016-11-13,Memphis Grizzlies,101,Portland,100
400828033,2016-11-15,Minnesota,106,Memphis Grizzlies,114
400828042,2016-11-16,Memphis Grizzlies,122,Oklahoma City,114
400828067,2016-11-20,Memphis Grizzlies,96,Houston,84
400828082,2016-11-21,San Antonio,92,Memphis Grizzlies,82
400828098,2016-11-24,Memphis Grizzlies,110,Dallas,96
400828107,2016-11-25,Houston,93,Memphis Grizzlies,102
400828120,2016-11-27,Memphis Grizzlies,101,Atlanta,116
400828138,2016-11-29,Memphis Grizzlies,92,Philadelphia,84
400828153,2016-12-01,New Orleans,104,Memphis Grizzlies,113
400828167,2016-12-03,Memphis Grizzlies,83,San Antonio,103
400828186,2016-12-06,Memphis Grizzlies,95,Phoenix,93
400828203,2016-12-08,Memphis Grizzlies,88,Oklahoma City,125
