id,date,home_team,home_team_score,visit_team,visit_team_score
400974930,2018-11-11,NY Knicks,118,Sacramento Kings,91
400974943,2018-11-13,Washington,110,Sacramento Kings,92
400974955,2018-11-15,Atlanta,126,Sacramento Kings,80
400974976,2018-11-17,Sacramento Kings,86,Portland,82
400974985,2018-11-18,Portland,102,Sacramento Kings,90
400975002,2018-11-20,Sacramento Kings,98,Denver,114
400975017,2018-11-22,Sacramento Kings,113,Los Angeles,102
400975037,2018-11-25,Sacramento Kings,95,LA,97
400975047,2018-11-27,Golden State,106,Sacramento Kings,110
400975053,2018-11-28,Sacramento Kings,87,Milwaukee,112
400975073,2018-12-01,Chicago,106,Sacramento Kings,107
400975082,2018-12-02,Milwaukee,109,Sacramento Kings,104
400975104,2018-12-06,Cleveland,101,Sacramento Kings,95
400975124,2018-12-08,New Orleans,109,Sacramento Kings,116
400975136,2018-12-10,Sacramento Kings,87,Toronto,102
400975154,2018-12-12,Sacramento Kings,99,Phoenix,92
400975167,2018-12-14,Minnesota,119,Sacramento Kings,96
400975188,2018-12-17,Toronto,108,Sacramento Kings,93
400975202,2018-12-19,Philadelphia,95,Sacramento Kings,101
400975208,2018-12-20,Brooklyn,99,Sacramento Kings,104
400975243,2018-12-23,Sacramento Kings,99,San Antonio,108
400975251,2018-12-26,LA,122,Sacramento Kings,95
400975259,2018-12-27,Sacramento Kings,109,Cleveland,95
400975273,2018-12-29,Sacramento Kings,101,Phoenix,111
400975289,2018-12-31,Sacramento Kings,96,Memphis,114
400975298,2018-01-02,Sacramento Kings,111,Charlotte,131
400975331,2018-01-06,Sacramento Kings,106,Denver,98
400975342,2018-01-08,Sacramento Kings,100,San Antonio,107
400975348,2018-01-09,Los Angeles,99,Sacramento Kings,86
400975362,2018-01-11,Sacramento Kings,115,LA,121
400975374,2018-01-13,LA,126,Sacramento Kings,105
400975389,2018-01-15,Oklahoma City,95,Sacramento Kings,88
400975407,2018-01-17,Sacramento Kings,105,Utah,120
400975416,2018-01-19,Memphis,106,Sacramento Kings,88
400975433,2018-01-22,Charlotte,112,Sacramento Kings,107
400975442,2018-01-23,Orlando,99,Sacramento Kings,105
400975456,2018-01-25,Miami,88,Sacramento Kings,89
400975483,2018-01-28,San Antonio,113,Sacramento Kings,98
400975495,2018-01-30,New Orleans,103,Sacramento Kings,114
400975520,2018-02-02,Sacramento Kings,104,Golden State,119
400975529,2018-02-03,Sacramento Kings,99,Dallas,106
400975541,2018-02-05,Sacramento Kings,104,Chicago,98
400975571,2018-02-09,Sacramento Kings,100,Portland,118
400975584,2018-02-11,Minnesota,111,Sacramento Kings,106
400975597,2018-02-13,Dallas,109,Sacramento Kings,114
400975606,2018-02-14,Houston,100,Sacramento Kings,91
400975617,2018-02-22,Sacramento Kings,107,Oklahoma City,110
400975637,2018-02-24,Sacramento Kings,108,Los Angeles,113
400975652,2018-02-26,Sacramento Kings,100,Minnesota,118
400975657,2018-02-27,Portland,116,Sacramento Kings,99
400975670,2018-03-01,Sacramento Kings,116,Brooklyn,111
400975688,2018-03-03,Sacramento Kings,91,Utah,98
400975695,2018-03-04,Sacramento Kings,102,NY Knicks,99
400975715,2018-03-07,Sacramento Kings,101,New Orleans,114
400975731,2018-03-09,Sacramento Kings,94,Orlando,88
400975742,2018-03-11,Denver,130,Sacramento Kings,104
400975749,2018-03-12,Oklahoma City,106,Sacramento Kings,101
400975764,2018-03-14,Sacramento Kings,123,Miami,119
400975779,2018-03-16,Golden State,93,Sacramento Kings,98
400975789,2018-03-17,Utah,103,Sacramento Kings,97
400975803,2018-03-19,Sacramento Kings,90,Detroit,106
400975823,2018-03-22,Sacramento Kings,105,Atlanta,90
400975845,2018-03-25,Sacramento Kings,93,Boston,104
400975859,2018-03-27,Sacramento Kings,97,Dallas,103
400975873,2018-03-29,Sacramento Kings,103,Indiana,106
400975888,2018-03-31,Sacramento Kings,96,Golden State,112
400975901,2018-04-01,Los Angeles,83,Sacramento Kings,84
400975913,2018-04-03,Phoenix,97,Sacramento Kings,94
400975934,2018-04-06,Memphis,93,Sacramento Kings,94
400975956,2018-04-09,San Antonio,98,Sacramento Kings,85
400975976,2018-04-11,Sacramento Kings,96,Houston,83
400974769,2018-10-19,Toronto,117,Chicago Bulls,100
400974782,2018-10-21,Chicago Bulls,77,San Antonio,87
400974800,2018-10-24,Cleveland,119,Chicago Bulls,112
400974816,2018-10-26,Chicago Bulls,91,Atlanta,86
400974830,2018-10-28,Chicago Bulls,69,Oklahoma City,101
400974861,2018-11-01,Miami,97,Chicago Bulls,91
400974871,2018-11-03,Orlando,83,Chicago Bulls,105
400974884,2018-11-04,Chicago Bulls,90,New Orleans,96
400974904,2018-11-07,Toronto,119,Chicago Bulls,114
400974922,2018-11-10,Chicago Bulls,87,Indiana,105
400974934,2018-11-11,San Antonio,133,Chicago Bulls,94
400974963,2018-11-15,Oklahoma City,92,Chicago Bulls,79
400974973,2018-11-17,Chicago Bulls,123,Charlotte,120
400974990,2018-11-19,Phoenix,113,Chicago Bulls,105
400975003,2018-11-21,Los Angeles,103,Chicago Bulls,94
400975016,2018-11-22,Utah,110,Chicago Bulls,80
400975027,2018-11-24,Golden State,143,Chicago Bulls,94
400975038,2018-11-26,Chicago Bulls,93,Miami,100
400975050,2018-11-28,Chicago Bulls,99,Phoenix,104
400975066,2018-11-30,Denver,111,Chicago Bulls,110
400975073,2018-12-01,Chicago Bulls,106,Sacramento,107
400975095,2018-12-04,Chicago Bulls,91,Cleveland,113
400975105,2018-12-06,Indiana,98,Chicago Bulls,96
400975118,2018-12-08,Charlotte,111,Chicago Bulls,119
400975131,2018-12-09,Chicago Bulls,104,NY Knicks,102
400975142,2018-12-11,Chicago Bulls,108,Boston,85
400975160,2018-12-13,Chicago Bulls,103,Utah,100
400975177,2018-12-15,Milwaukee,109,Chicago Bulls,115
400975195,2018-12-18,Chicago Bulls,117,Philadelphia,115
400975209,2018-12-20,Chicago Bulls,112,Orlando,94
400975217,2018-12-21,Cleveland,115,Chicago Bulls,112
400975236,2018-12-23,Boston,117,Chicago Bulls,92
400975247,2018-12-26,Milwaukee,106,Chicago Bulls,115
400975255,2018-12-27,Chicago Bulls,92,NY Knicks,87
400975270,2018-12-29,Chicago Bulls,119,Indiana,107
400975283,2018-12-31,Washington,114,Chicago Bulls,110
400975293,2018-01-01,Chicago Bulls,120,Portland,124
400975306,2018-01-03,Chicago Bulls,115,Toronto,124
400975318,2018-01-05,Dallas,124,Chicago Bulls,127
400975327,2018-01-06,Indiana,125,Chicago Bulls,86
400975339,2018-01-08,Chicago Bulls,107,Houston,116
400975353,2018-01-10,NY Knicks,119,Chicago Bulls,122
400975378,2018-01-13,Chicago Bulls,107,Detroit,105
400975390,2018-01-15,Chicago Bulls,119,Miami,111
400975403,2018-01-17,Chicago Bulls,112,Golden State,119
400975421,2018-01-20,Atlanta,97,Chicago Bulls,113
400975438,2018-01-22,New Orleans,132,Chicago Bulls,128
400975450,2018-01-24,Philadelphia,115,Chicago Bulls,101
400975463,2018-01-26,Chicago Bulls,103,Los Angeles,108
400975477,2018-01-28,Chicago Bulls,96,Milwaukee,110
400975505,2018-01-31,Portland,124,Chicago Bulls,108
400975521,2018-02-03,LA,113,Chicago Bulls,103
400975541,2018-02-05,Sacramento,104,Chicago Bulls,98
400975568,2018-02-09,Chicago Bulls,114,Minnesota,113
400975575,2018-02-10,Chicago Bulls,90,Washington,101
400975590,2018-02-12,Chicago Bulls,105,Orlando,101
400975605,2018-02-14,Chicago Bulls,98,Toronto,122
400975616,2018-02-22,Chicago Bulls,115,Philadelphia,116
400975634,2018-02-24,Minnesota,122,Chicago Bulls,104
400975645,2018-02-26,Brooklyn,104,Chicago Bulls,87
400975653,2018-02-27,Charlotte,118,Chicago Bulls,103
400975676,2018-03-02,Chicago Bulls,108,Dallas,100
400975699,2018-03-05,Chicago Bulls,89,Boston,105
400975713,2018-03-07,Chicago Bulls,119,Memphis,110
400975723,2018-03-09,Detroit,99,Chicago Bulls,83
400975739,2018-03-11,Atlanta,122,Chicago Bulls,129
400975756,2018-03-13,Chicago Bulls,106,LA,112
400975770,2018-03-15,Memphis,110,Chicago Bulls,111
400975785,2018-03-17,Chicago Bulls,109,Cleveland,114
400975801,2018-03-19,NY Knicks,110,Chicago Bulls,92
400975815,2018-03-21,Chicago Bulls,102,Denver,135
400975829,2018-03-23,Chicago Bulls,105,Milwaukee,118
400975835,2018-03-24,Detroit,117,Chicago Bulls,95
400975857,2018-03-27,Houston,118,Chicago Bulls,86
400975871,2018-03-29,Miami,103,Chicago Bulls,92
400975875,2018-03-30,Orlando,82,Chicago Bulls,90
400975890,2018-04-01,Chicago Bulls,113,Washington,94
400975906,2018-04-03,Chicago Bulls,120,Charlotte,114
400975931,2018-04-06,Boston,111,Chicago Bulls,104
400975939,2018-04-07,Chicago Bulls,96,Brooklyn,124
400975951,2018-04-09,Brooklyn,114,Chicago Bulls,105
400975970,2018-04-11,Chicago Bulls,87,Detroit,119
401029417,2018-04-15,Cleveland Cavaliers,80,Indiana,98
401029421,2018-04-18,Cleveland Cavaliers,100,Indiana,97
401029424,2018-04-20,Indiana,92,Cleveland Cavaliers,90
401029427,2018-04-22,Indiana,100,Cleveland Cavaliers,104
401029428,2018-04-25,Cleveland Cavaliers,98,Indiana,95
401029431,2018-04-27,Indiana,121,Cleveland Cavaliers,87
401029433,2018-04-29,Cleveland Cavaliers,105,Indiana,101
401031713,2018-05-01,Toronto,112,Cleveland Cavaliers,113
401031714,2018-05-03,Toronto,110,Cleveland Cavaliers,128
401031715,2018-05-05,Cleveland Cavaliers,105,Toronto,103
401031716,2018-05-07,Cleveland Cavaliers,128,Toronto,93
401032840,2018-05-13,Boston,108,Cleveland Cavaliers,83
401032841,2018-05-15,Boston,107,Cleveland Cavaliers,94
401032842,2018-05-19,Cleveland Cavaliers,116,Boston,86
401032843,2018-05-21,Cleveland Cavaliers,111,Boston,102
401032844,2018-05-23,Boston,96,Cleveland Cavaliers,83
401032845,2018-05-25,Cleveland Cavaliers,109,Boston,99
401032846,2018-05-27,Boston,79,Cleveland Cavaliers,87
400974700,2018-10-18,Detroit Pistons,102,Charlotte,90
400974773,2018-10-20,Washington,115,Detroit Pistons,111
400974781,2018-10-21,NY Knicks,107,Detroit Pistons,111
400974792,2018-10-23,Detroit Pistons,86,Philadelphia,97
400974807,2018-10-25,Detroit Pistons,122,Minnesota,101
400974835,2018-10-28,LA,87,Detroit Pistons,95
400974842,2018-10-29,Golden State,107,Detroit Pistons,115
400974855,2018-10-31,Los Angeles,113,Detroit Pistons,93
400974870,2018-11-03,Detroit Pistons,105,Milwaukee,96
400974883,2018-11-04,Detroit Pistons,108,Sacramento,99
400974910,2018-11-08,Detroit Pistons,114,Indiana,97
400974920,2018-11-10,Detroit Pistons,111,Atlanta,104
400974940,2018-11-12,Detroit Pistons,112,Miami,103
400974960,2018-11-15,Milwaukee,99,Detroit Pistons,95
400974968,2018-11-17,Indiana,107,Detroit Pistons,100
400974989,2018-11-19,Minnesota,97,Detroit Pistons,100
400974993,2018-11-20,Detroit Pistons,88,Cleveland,116
400975024,2018-11-24,Oklahoma City,98,Detroit Pistons,99
400975043,2018-11-27,Boston,108,Detroit Pistons,118
400975054,2018-11-29,Detroit Pistons,131,Phoenix,107
400975071,2018-12-01,Washington,109,Detroit Pistons,91
400975081,2018-12-02,Philadelphia,108,Detroit Pistons,103
400975099,2018-12-04,San Antonio,96,Detroit Pistons,93
400975110,2018-12-06,Milwaukee,104,Detroit Pistons,100
400975119,2018-12-08,Detroit Pistons,98,Golden State,102
400975137,2018-12-10,Detroit Pistons,81,Boston,91
400975149,2018-12-12,Detroit Pistons,84,Denver,103
400975164,2018-12-14,Atlanta,91,Detroit Pistons,105
400975170,2018-12-15,Indiana,98,Detroit Pistons,104
400975189,2018-12-17,Detroit Pistons,114,Orlando,110
400975212,2018-12-20,Dallas,110,Detroit Pistons,93
400975222,2018-12-22,Detroit Pistons,104,NY Knicks,101
400975244,2018-12-26,Detroit Pistons,107,Indiana,83
400975262,2018-12-28,Orlando,102,Detroit Pistons,89
400975276,2018-12-30,Detroit Pistons,93,San Antonio,79
400975304,2018-01-03,Miami,111,Detroit Pistons,104
400975315,2018-01-05,Philadelphia,114,Detroit Pistons,78
400975326,2018-01-06,Detroit Pistons,108,Houston,101
400975341,2018-01-08,New Orleans,112,Detroit Pistons,109
400975352,2018-01-10,Brooklyn,80,Detroit Pistons,114
400975378,2018-01-13,Chicago,107,Detroit Pistons,105
400975384,2018-01-15,Detroit Pistons,107,Charlotte,118
400975402,2018-01-17,Toronto,96,Detroit Pistons,91
400975415,2018-01-19,Detroit Pistons,112,Washington,122
400975431,2018-01-21,Detroit Pistons,100,Brooklyn,101
400975448,2018-01-24,Detroit Pistons,95,Utah,98
400975470,2018-01-27,Detroit Pistons,108,Oklahoma City,121
400975480,2018-01-28,Cleveland,121,Detroit Pistons,104
400975493,2018-01-30,Detroit Pistons,125,Cleveland,114
400975507,2018-02-01,Detroit Pistons,104,Memphis,102
400975522,2018-02-03,Detroit Pistons,111,Miami,107
400975536,2018-02-05,Detroit Pistons,111,Portland,91
400975551,2018-02-07,Detroit Pistons,115,Brooklyn,106
400975563,2018-02-09,Detroit Pistons,95,LA,108
400975580,2018-02-11,Atlanta,118,Detroit Pistons,115
400975587,2018-02-12,Detroit Pistons,103,New Orleans,118
400975599,2018-02-14,Detroit Pistons,104,Atlanta,98
400975619,2018-02-23,Detroit Pistons,98,Boston,110
400975638,2018-02-25,Charlotte,114,Detroit Pistons,98
400975647,2018-02-26,Toronto,123,Detroit Pistons,94
400975659,2018-02-28,Detroit Pistons,110,Milwaukee,87
400975672,2018-03-02,Orlando,115,Detroit Pistons,106
400975684,2018-03-03,Miami,105,Detroit Pistons,96
400975696,2018-03-05,Cleveland,112,Detroit Pistons,90
400975712,2018-03-07,Detroit Pistons,119,Toronto,121
400975723,2018-03-09,Detroit Pistons,99,Chicago,83
400975759,2018-03-13,Utah,110,Detroit Pistons,79
400975772,2018-03-15,Denver,120,Detroit Pistons,113
400975791,2018-03-17,Portland,100,Detroit Pistons,87
400975803,2018-03-19,Sacramento,90,Detroit Pistons,106
400975809,2018-03-20,Phoenix,88,Detroit Pistons,115
400975820,2018-03-22,Houston,100,Detroit Pistons,96
400975835,2018-03-24,Detroit Pistons,117,Chicago,95
400975850,2018-03-26,Detroit Pistons,112,Los Angeles,106
400975870,2018-03-29,Detroit Pistons,103,Washington,92
400975885,2018-03-31,NY Knicks,109,Detroit Pistons,115
400975894,2018-04-01,Brooklyn,96,Detroit Pistons,108
400975915,2018-04-04,Detroit Pistons,108,Philadelphia,115
400975927,2018-04-06,Detroit Pistons,113,Dallas,106
400975945,2018-04-08,Memphis,130,Detroit Pistons,117
400975950,2018-04-09,Detroit Pistons,98,Toronto,108
400975970,2018-04-11,Chicago,87,Detroit Pistons,119
401029417,2018-04-15,Cleveland,80,Indiana Pacers,98
401029421,2018-04-18,Cleveland,100,Indiana Pacers,97
401029424,2018-04-20,Indiana Pacers,92,Cleveland,90
401029427,2018-04-22,Indiana Pacers,100,Cleveland,104
401029428,2018-04-25,Cleveland,98,Indiana Pacers,95
401029431,2018-04-27,Indiana Pacers,121,Cleveland,87
401029433,2018-04-29,Cleveland,105,Indiana Pacers,101
401029429,2018-04-15,Boston,113,Milwaukee Bucks,107
401029430,2018-04-17,Boston,120,Milwaukee Bucks,106
401029432,2018-04-20,Milwaukee Bucks,116,Boston,92
401029434,2018-04-22,Milwaukee Bucks,104,Boston,102
401029435,2018-04-24,Boston,92,Milwaukee Bucks,87
401029436,2018-04-26,Milwaukee Bucks,97,Boston,86
401029437,2018-04-28,Boston,112,Milwaukee Bucks,96
400974705,2018-10-18,Dallas Mavericks,111,Atlanta,117
400974776,2018-10-20,Dallas Mavericks,88,Sacramento,93
400974783,2018-10-21,Houston,107,Dallas Mavericks,91
400974796,2018-10-23,Dallas Mavericks,103,Golden State,133
400974812,2018-10-25,Dallas Mavericks,103,Memphis,94
400974817,2018-10-26,Memphis,96,Dallas Mavericks,91
400974832,2018-10-28,Dallas Mavericks,110,Philadelphia,112
400974849,2018-10-30,Utah,104,Dallas Mavericks,89
400974867,2018-11-01,LA,119,Dallas Mavericks,98
400974876,2018-11-03,Dallas Mavericks,94,New Orleans,99
400974885,2018-11-04,Minnesota,112,Dallas Mavericks,99
400974902,2018-11-07,Washington,99,Dallas Mavericks,113
400974932,2018-11-11,Dallas Mavericks,104,Cleveland,111
400974942,2018-11-12,Oklahoma City,112,Dallas Mavericks,99
400974954,2018-11-14,Dallas Mavericks,91,San Antonio,97
400974975,2018-11-17,Dallas Mavericks,87,Minnesota,111
400974984,2018-11-18,Dallas Mavericks,111,Milwaukee,79
400975000,2018-11-20,Dallas Mavericks,102,Boston,110
400975011,2018-11-22,Memphis,94,Dallas Mavericks,95
400975034,2018-11-25,Dallas Mavericks,97,Oklahoma City,81
400975046,2018-11-27,San Antonio,115,Dallas Mavericks,108
400975061,2018-11-29,Dallas Mavericks,104,Brooklyn,109
400975078,2018-12-02,Dallas Mavericks,108,LA,82
400975098,2018-12-04,Dallas Mavericks,122,Denver,105
400975107,2018-12-06,Boston,97,Dallas Mavericks,90
400975123,2018-12-08,Milwaukee,109,Dallas Mavericks,102
400975139,2018-12-10,Minnesota,97,Dallas Mavericks,92
400975153,2018-12-12,Dallas Mavericks,95,San Antonio,89
400975168,2018-12-14,Golden State,112,Dallas Mavericks,97
400975186,2018-12-16,San Antonio,98,Dallas Mavericks,96
400975199,2018-12-18,Dallas Mavericks,91,Phoenix,97
400975212,2018-12-20,Dallas Mavericks,110,Detroit,93
400975225,2018-12-22,Miami,113,Dallas Mavericks,101
400975235,2018-12-23,Atlanta,112,Dallas Mavericks,107
400975245,2018-12-26,Dallas Mavericks,98,Toronto,93
400975253,2018-12-27,Indiana,94,Dallas Mavericks,98
400975271,2018-12-29,New Orleans,120,Dallas Mavericks,128
400975287,2018-12-31,Oklahoma City,113,Dallas Mavericks,116
400975308,2018-01-03,Dallas Mavericks,122,Golden State,125
400975318,2018-01-05,Dallas Mavericks,124,Chicago,127
400975333,2018-01-07,Dallas Mavericks,96,NY Knicks,100
400975347,2018-01-09,Dallas Mavericks,114,Orlando,99
400975349,2018-01-10,Charlotte,111,Dallas Mavericks,115
400975373,2018-01-13,Dallas Mavericks,101,Los Angeles,107
400975397,2018-01-16,Denver,105,Dallas Mavericks,102
400975428,2018-01-20,Portland,117,Dallas Mavericks,108
400975439,2018-01-22,Dallas Mavericks,98,Washington,75
400975452,2018-01-24,Dallas Mavericks,97,Houston,104
400975467,2018-01-26,Dallas Mavericks,93,Portland,107
400975476,2018-01-27,Denver,91,Dallas Mavericks,89
400975488,2018-01-29,Dallas Mavericks,88,Miami,95
400975506,2018-01-31,Phoenix,102,Dallas Mavericks,88
400975529,2018-02-03,Sacramento,99,Dallas Mavericks,106
400975542,2018-02-05,LA,104,Dallas Mavericks,101
400975561,2018-02-08,Golden State,121,Dallas Mavericks,103
400975576,2018-02-10,Dallas Mavericks,130,Los Angeles,123
400975583,2018-02-11,Houston,104,Dallas Mavericks,97
400975597,2018-02-13,Dallas Mavericks,109,Sacramento,114
400975629,2018-02-23,Los Angeles,124,Dallas Mavericks,102
400975636,2018-02-24,Utah,97,Dallas Mavericks,90
400975650,2018-02-26,Dallas Mavericks,109,Indiana,103
400975665,2018-02-28,Dallas Mavericks,110,Oklahoma City,111
400975676,2018-03-02,Chicago,108,Dallas Mavericks,100
400975692,2018-03-04,Dallas Mavericks,109,New Orleans,126
400975707,2018-03-06,Dallas Mavericks,118,Denver,107
400975735,2018-03-10,Dallas Mavericks,114,Memphis,80
400975743,2018-03-11,Dallas Mavericks,82,Houston,105
400975755,2018-03-13,NY Knicks,97,Dallas Mavericks,110
400975777,2018-03-16,Toronto,122,Dallas Mavericks,115
400975783,2018-03-17,Brooklyn,114,Dallas Mavericks,106
400975807,2018-03-20,New Orleans,115,Dallas Mavericks,105
400975822,2018-03-22,Dallas Mavericks,112,Utah,119
400975839,2018-03-24,Dallas Mavericks,98,Charlotte,102
400975859,2018-03-27,Sacramento,97,Dallas Mavericks,103
400975869,2018-03-28,Los Angeles,103,Dallas Mavericks,93
400975880,2018-03-30,Dallas Mavericks,92,Minnesota,93
400975895,2018-04-01,Cleveland,98,Dallas Mavericks,87
400975910,2018-04-03,Dallas Mavericks,115,Portland,109
400975916,2018-04-04,Orlando,105,Dallas Mavericks,100
400975927,2018-04-06,Detroit,113,Dallas Mavericks,106
400975944,2018-04-08,Philadelphia,109,Dallas Mavericks,97
400975962,2018-04-10,Dallas Mavericks,97,Phoenix,124
401029411,2018-04-15,Houston Rockets,104,Minnesota,101
401029414,2018-04-18,Houston Rockets,102,Minnesota,82
401029418,2018-04-21,Minnesota,121,Houston Rockets,105
401029422,2018-04-23,Minnesota,100,Houston Rockets,119
401029423,2018-04-25,Houston Rockets,122,Minnesota,104
401031590,2018-04-29,Houston Rockets,110,Utah,96
401031639,2018-05-02,Houston Rockets,108,Utah,116
401031640,2018-05-04,Utah,92,Houston Rockets,113
401031641,2018-05-06,Utah,87,Houston Rockets,100
401031642,2018-05-08,Houston Rockets,112,Utah,102
401032761,2018-05-14,Houston Rockets,106,Golden State,119
401032762,2018-05-16,Houston Rockets,127,Golden State,105
401032763,2018-05-20,Golden State,126,Houston Rockets,85
401032764,2018-05-22,Golden State,92,Houston Rockets,95
401032765,2018-05-24,Houston Rockets,98,Golden State,94
401032766,2018-05-26,Golden State,115,Houston Rockets,86
401032767,2018-05-28,Houston Rockets,92,Golden State,101
400974704,2018-10-18,Memphis Grizzlies,103,New Orleans,91
400974784,2018-10-21,Memphis Grizzlies,111,Golden State,101
400974794,2018-10-23,Houston,90,Memphis Grizzlies,98
400974812,2018-10-25,Dallas,103,Memphis Grizzlies,94
400974817,2018-10-26,Memphis Grizzlies,96,Dallas,91
400974831,2018-10-28,Memphis Grizzlies,103,Houston,89
400974847,2018-10-30,Memphis Grizzlies,99,Charlotte,104
400974863,2018-11-01,Memphis Grizzlies,99,Orlando,101
400974882,2018-11-04,LA,104,Memphis Grizzlies,113
400974896,2018-11-05,Los Angeles,107,Memphis Grizzlies,102
400974908,2018-11-07,Portland,97,Memphis Grizzlies,98
400974931,2018-11-11,Houston,111,Memphis Grizzlies,96
400974945,2018-11-13,Milwaukee,110,Memphis Grizzlies,103
400974959,2018-11-15,Memphis Grizzlies,113,Indiana,116
400974983,2018-11-18,Memphis Grizzlies,83,Houston,105
400974997,2018-11-20,Memphis Grizzlies,92,Portland,100
400975011,2018-11-22,Memphis Grizzlies,94,Dallas,95
400975025,2018-11-24,Denver,104,Memphis Grizzlies,92
400975040,2018-11-26,Memphis Grizzlies,88,Brooklyn,98
400975062,2018-11-29,San Antonio,104,Memphis Grizzlies,95
400975074,2018-12-01,Memphis Grizzlies,79,San Antonio,95
400975080,2018-12-02,Cleveland,116,Memphis Grizzlies,111
400975096,2018-12-04,Memphis Grizzlies,95,Minnesota,92
400975108,2018-12-06,NY Knicks,99,Memphis Grizzlies,88
400975122,2018-12-08,Memphis Grizzlies,107,Toronto,116
400975133,2018-12-09,Memphis Grizzlies,101,Oklahoma City,102
400975144,2018-12-11,Memphis Grizzlies,82,Miami,107
400975157,2018-12-13,Washington,93,Memphis Grizzlies,87
400975176,2018-12-15,Memphis Grizzlies,96,Atlanta,94
400975187,2018-12-16,Memphis Grizzlies,93,Boston,102
400975215,2018-12-20,Golden State,97,Memphis Grizzlies,84
400975220,2018-12-21,Phoenix,97,Memphis Grizzlies,95
400975238,2018-12-23,Memphis Grizzlies,115,LA,112
400975250,2018-12-26,Phoenix,99,Memphis Grizzlies,97
400975261,2018-12-27,Los Angeles,99,Memphis Grizzlies,109
400975281,2018-12-30,Golden State,141,Memphis Grizzlies,128
400975289,2018-12-31,Sacramento,96,Memphis Grizzlies,114
400975299,2018-01-02,LA,113,Memphis Grizzlies,105
400975321,2018-01-05,Memphis Grizzlies,100,Washington,102
400975355,2018-01-10,Memphis Grizzlies,105,New Orleans,102
400975371,2018-01-12,Denver,87,Memphis Grizzlies,78
400975391,2018-01-15,Memphis Grizzlies,123,Los Angeles,114
400975404,2018-01-17,Memphis Grizzlies,105,NY Knicks,99
400975416,2018-01-19,Memphis Grizzlies,106,Sacramento,88
400975423,2018-01-20,New Orleans,111,Memphis Grizzlies,104
400975436,2018-01-22,Memphis Grizzlies,105,Philadelphia,101
400975453,2018-01-24,Memphis Grizzlies,85,San Antonio,108
400975464,2018-01-26,Memphis Grizzlies,100,LA,109
400975486,2018-01-29,Memphis Grizzlies,120,Phoenix,109
400975499,2018-01-31,Indiana,105,Memphis Grizzlies,101
400975507,2018-02-01,Detroit,104,Memphis Grizzlies,102
400975533,2018-02-04,Toronto,101,Memphis Grizzlies,86
400975545,2018-02-06,Atlanta,108,Memphis Grizzlies,82
400975554,2018-02-07,Memphis Grizzlies,88,Utah,92
400975585,2018-02-11,Oklahoma City,110,Memphis Grizzlies,92
400975607,2018-02-14,Memphis Grizzlies,114,Oklahoma City,121
400975624,2018-02-23,Memphis Grizzlies,89,Cleveland,112
400975631,2018-02-24,Miami,115,Memphis Grizzlies,89
400975644,2018-02-26,Boston,109,Memphis Grizzlies,98
400975664,2018-02-28,Memphis Grizzlies,102,Phoenix,110
400975677,2018-03-02,Memphis Grizzlies,102,Denver,108
400975682,2018-03-03,Orlando,107,Memphis Grizzlies,100
400975700,2018-03-05,San Antonio,100,Memphis Grizzlies,98
400975713,2018-03-07,Chicago,119,Memphis Grizzlies,110
400975726,2018-03-09,Memphis Grizzlies,78,Utah,95
400975735,2018-03-10,Dallas,114,Memphis Grizzlies,80
400975748,2018-03-12,Memphis Grizzlies,103,Milwaukee,121
400975770,2018-03-15,Memphis Grizzlies,110,Chicago,111
400975786,2018-03-17,Memphis Grizzlies,101,Denver,94
400975799,2018-03-19,Brooklyn,118,Memphis Grizzlies,115
400975812,2018-03-21,Philadelphia,119,Memphis Grizzlies,105
400975818,2018-03-22,Charlotte,140,Memphis Grizzlies,79
400975838,2018-03-24,Memphis Grizzlies,93,Los Angeles,100
400975852,2018-03-26,Minnesota,93,Memphis Grizzlies,101
400975865,2018-03-28,Memphis Grizzlies,108,Portland,103
400975881,2018-03-30,Utah,107,Memphis Grizzlies,97
400975900,2018-04-01,Portland,113,Memphis Grizzlies,98
400975919,2018-04-04,New Orleans,123,Memphis Grizzlies,95
400975934,2018-04-06,Memphis Grizzlies,93,Sacramento,94
400975945,2018-04-08,Memphis Grizzlies,130,Detroit,117
400975955,2018-04-09,Minnesota,113,Memphis Grizzlies,94
400975973,2018-04-11,Oklahoma City,137,Memphis Grizzlies,123
401029459,2018-04-14,Portland,95,New Orleans Pelicans,97
401029460,2018-04-17,Portland,102,New Orleans Pelicans,111
401029461,2018-04-19,New Orleans Pelicans,119,Portland,102
401029462,2018-04-21,New Orleans Pelicans,131,Portland,123
401031412,2018-04-28,Golden State,123,New Orleans Pelicans,101
401031645,2018-05-01,Golden State,121,New Orleans Pelicans,116
401031646,2018-05-04,New Orleans Pelicans,119,Golden State,100
401031647,2018-05-06,New Orleans Pelicans,92,Golden State,118
401031648,2018-05-08,Golden State,113,New Orleans Pelicans,104
401029441,2018-04-14,Golden State,113,San Antonio Spurs,92
401029446,2018-04-16,Golden State,116,San Antonio Spurs,101
401029453,2018-04-19,San Antonio Spurs,97,Golden State,110
401029455,2018-04-22,San Antonio Spurs,103,Golden State,90
401029456,2018-04-24,Golden State,99,San Antonio Spurs,91
400974705,2018-10-18,Dallas,111,Atlanta Hawks,117
400974770,2018-10-20,Charlotte,109,Atlanta Hawks,91
400974789,2018-10-22,Brooklyn,116,Atlanta Hawks,104
