,id,Date,player,MIN,FG,FT,3PT,REB,AST,STL,BLK,TO,PF,PTS,3PTsMade,3PTsAttempted,FTsMade,FTsAttempted,FGsMade,FGsAttempted
5101,400975200,2018-12-18,Pau Gasol,22,2-7,4-4,0-1,12,3,1,1,2,2,8,0.0,1.0,4.0,4.0,2.0,7.0
5102,400975200,2018-12-18,Tony Parker,23,7-9,1-4,1-1,0,7,2,0,3,0,16,1.0,1.0,1.0,4.0,7.0,9.0
5103,400975200,2018-12-18,Bryn Forbes,26,1-4,0-0,0-1,4,1,0,0,1,3,2,0.0,1.0,0.0,0.0,1.0,4.0
5104,400975200,2018-12-18,Rudy Gay,26,3-6,4-4,2-3,3,0,0,0,4,1,12,2.0,3.0,4.0,4.0,3.0,6.0
5105,400975200,2018-12-18,Joffrey Lauvergne,4,1-3,0-0,0-0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,3.0
5106,400975200,2018-12-18,Davis Bertans,16,2-5,2-3,2-5,3,0,1,1,0,1,8,2.0,5.0,2.0,3.0,2.0,5.0
5107,400975200,2018-12-18,Dejounte Murray,20,4-8,1-1,0-1,4,3,0,1,1,3,9,0.0,1.0,1.0,1.0,4.0,8.0
5108,400975200,2018-12-18,Patty Mills,23,4-6,0-0,3-4,1,0,1,0,0,2,11,3.0,4.0,0.0,0.0,4.0,6.0
5109,400975200,2018-12-18,Brandon Paul,13,1-3,0-0,0-0,2,2,2,0,1,2,2,0.0,0.0,0.0,0.0,1.0,3.0
5110,400975200,2018-12-18,Manu Ginobili,19,5-11,3-3,0-5,3,5,0,1,2,1,13,0.0,5.0,3.0,3.0,5.0,11.0
5111,400975216,2018-12-20,Marquese Chriss,26,5-9,1-2,2-6,8,1,0,0,1,4,13,2.0,6.0,1.0,2.0,5.0,9.0
5112,400975216,2018-12-20,Tj Warren,33,9-24,4-4,0-1,10,4,1,1,1,3,22,0.0,1.0,4.0,4.0,9.0,24.0
5113,400975216,2018-12-20,Tyson Chandler,22,0-0,1-2,0-0,6,1,0,0,0,1,1,0.0,0.0,1.0,2.0,0.0,0.0
5114,400975216,2018-12-20,Tyler Ulis,18,1-6,0-0,0-3,0,3,0,0,1,1,2,0.0,3.0,0.0,0.0,1.0,6.0
5115,400975216,2018-12-20,Josh Jackson,30,8-18,0-0,1-2,4,0,0,2,1,4,17,1.0,2.0,0.0,0.0,8.0,18.0
5116,400975216,2018-12-20,Dragan Bender,22,3-7,0-0,2-5,0,1,0,0,1,0,8,2.0,5.0,0.0,0.0,3.0,7.0
5117,400975216,2018-12-20,Danuel House Jr,8,2-4,2-2,1-3,1,0,0,0,0,1,7,1.0,3.0,2.0,2.0,2.0,4.0
5118,400975216,2018-12-20,Jared Dudley,8,0-0,0-0,0-0,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
5119,400975216,2018-12-20,Alex Len,18,2-4,0-0,0-0,13,2,1,0,2,3,4,0.0,0.0,0.0,0.0,2.0,4.0
5120,400975216,2018-12-20,Isaiah Canaan,22,2-12,5-5,1-6,2,3,1,0,2,2,10,1.0,6.0,5.0,5.0,2.0,12.0
5121,400975216,2018-12-20,Mike James,11,2-7,0-0,0-3,2,4,0,0,0,1,4,0.0,3.0,0.0,0.0,2.0,7.0
5122,400975216,2018-12-20,Troy Daniels,22,1-6,4-4,1-6,3,2,0,0,1,4,7,1.0,6.0,4.0,4.0,1.0,6.0
5123,400975216,2018-12-20,Cj Williams,29,3-9,5-6,1-4,1,1,0,1,1,4,12,1.0,4.0,5.0,6.0,3.0,9.0
5124,400975216,2018-12-20,Jamil Wilson,28,4-7,0-0,3-6,4,0,0,2,0,2,11,3.0,6.0,0.0,0.0,4.0,7.0
5125,400975216,2018-12-20,Deandre Jordan,31,5-7,2-2,0-0,20,1,0,0,1,3,12,0.0,0.0,2.0,2.0,5.0,7.0
5126,400975216,2018-12-20,Milos Teodosic,27,2-7,0-0,2-5,5,8,0,0,2,2,6,2.0,5.0,0.0,0.0,2.0,7.0
5127,400975216,2018-12-20,Austin Rivers,29,8-16,2-5,3-8,2,6,0,1,1,1,21,3.0,8.0,2.0,5.0,8.0,16.0
5128,400975216,2018-12-20,Montrezl Harrell,18,5-6,1-3,0-0,6,1,0,0,1,0,11,0.0,0.0,1.0,3.0,5.0,6.0
5129,400975216,2018-12-20,Sam Dekker,19,3-6,0-0,0-2,5,1,0,0,0,2,6,0.0,2.0,0.0,0.0,3.0,6.0
5130,400975216,2018-12-20,Willie Reed,16,4-7,0-0,0-0,4,1,1,0,0,1,8,0.0,0.0,0.0,0.0,4.0,7.0
5131,400975216,2018-12-20,Jawun Evans,13,1-4,1-2,0-0,2,1,0,0,1,2,3,0.0,0.0,1.0,2.0,1.0,4.0
5132,400975216,2018-12-20,Sindarius Thornwell,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5133,400975216,2018-12-20,Lou Williams,28,6-18,5-6,1-5,1,2,0,0,2,2,18,1.0,5.0,5.0,6.0,6.0,18.0
5134,400975226,2018-12-22,Montrezl Harrell,13,1-4,1-2,0-0,1,0,1,0,0,2,3,0.0,0.0,1.0,2.0,1.0,4.0
5135,400975226,2018-12-22,Cj Williams,31,4-9,0-0,1-5,2,2,1,0,0,4,9,1.0,5.0,0.0,0.0,4.0,9.0
5136,400975226,2018-12-22,Jamil Wilson,23,1-3,0-0,1-3,2,0,0,0,0,6,3,1.0,3.0,0.0,0.0,1.0,3.0
5137,400975226,2018-12-22,Deandre Jordan,33,5-7,5-6,0-0,20,1,0,2,0,4,15,0.0,0.0,5.0,6.0,5.0,7.0
5138,400975226,2018-12-22,Austin Rivers,39,11-25,8-11,6-15,2,7,1,1,4,2,36,6.0,15.0,8.0,11.0,11.0,25.0
5139,400975226,2018-12-22,Sam Dekker,28,5-7,2-2,0-1,5,3,1,0,2,1,12,0.0,1.0,2.0,2.0,5.0,7.0
5140,400975226,2018-12-22,Willie Reed,8,1-2,1-2,0-0,3,0,0,2,0,0,3,0.0,0.0,1.0,2.0,1.0,2.0
5141,400975226,2018-12-22,Jawun Evans,26,5-13,2-2,3-7,1,4,1,0,1,5,15,3.0,7.0,2.0,2.0,5.0,13.0
5142,400975226,2018-12-22,Sindarius Thornwell,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5143,400975226,2018-12-22,Lou Williams,39,10-21,5-6,7-11,2,7,3,0,1,1,32,7.0,11.0,5.0,6.0,10.0,21.0
5144,400975226,2018-12-22,Ryan Anderson,35,3-7,6-6,2-4,10,2,0,1,1,3,14,2.0,4.0,6.0,6.0,3.0,7.0
5145,400975226,2018-12-22,Trevor Ariza,43,4-9,2-3,2-7,4,2,1,0,2,3,12,2.0,7.0,2.0,3.0,4.0,9.0
5146,400975226,2018-12-22,Nene,17,1-4,1-2,0-0,2,0,0,0,0,1,3,0.0,0.0,1.0,2.0,1.0,4.0
5147,400975226,2018-12-22,James Harden,41,15-28,15-16,6-14,4,8,3,0,8,6,51,6.0,14.0,15.0,16.0,15.0,28.0
5148,400975226,2018-12-22,Eric Gordon,40,9-20,4-6,6-12,4,2,0,0,2,2,28,6.0,12.0,4.0,6.0,9.0,20.0
5149,400975226,2018-12-22,Tarik Black,16,2-3,1-2,0-0,7,0,0,2,4,3,5,0.0,0.0,1.0,2.0,2.0,3.0
5150,400975226,2018-12-22,Pj Tucker,32,1-4,0-0,1-3,10,1,0,0,0,4,3,1.0,3.0,0.0,0.0,1.0,4.0
5151,400975226,2018-12-22,Briante Weber,16,1-3,0-0,0-0,2,1,0,1,0,4,2,0.0,0.0,0.0,0.0,1.0,3.0
5152,400975238,2018-12-23,Cj Williams,32,3-5,0-0,1-3,1,0,1,3,0,2,7,1.0,3.0,0.0,0.0,3.0,5.0
5153,400975238,2018-12-23,Jamil Wilson,21,1-4,0-0,1-4,4,2,0,0,0,3,3,1.0,4.0,0.0,0.0,1.0,4.0
5154,400975238,2018-12-23,Deandre Jordan,36,1-3,2-4,0-0,18,2,0,1,2,5,4,0.0,0.0,2.0,4.0,1.0,3.0
5155,400975238,2018-12-23,Milos Teodosic,32,4-9,0-0,1-5,1,4,1,0,3,3,9,1.0,5.0,0.0,0.0,4.0,9.0
5156,400975238,2018-12-23,Austin Rivers,33,14-20,5-6,5-8,3,2,1,0,1,3,38,5.0,8.0,5.0,6.0,14.0,20.0
5157,400975238,2018-12-23,Montrezl Harrell,13,2-6,1-2,0-0,2,1,1,1,1,1,5,0.0,0.0,1.0,2.0,2.0,6.0
5158,400975238,2018-12-23,Sam Dekker,18,3-4,2-2,0-1,3,0,0,0,0,1,8,0.0,1.0,2.0,2.0,3.0,4.0
5159,400975238,2018-12-23,Willie Reed,11,0-2,0-2,0-0,2,0,0,1,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
5160,400975238,2018-12-23,Jawun Evans,10,1-4,0-0,0-0,0,1,0,0,0,3,2,0.0,0.0,0.0,0.0,1.0,4.0
5161,400975238,2018-12-23,Lou Williams,35,10-22,11-12,5-13,2,2,0,1,3,1,36,5.0,13.0,11.0,12.0,10.0,22.0
5162,400975238,2018-12-23,Chandler Parsons,25,1-4,0-0,1-4,5,3,0,0,1,3,3,1.0,4.0,0.0,0.0,1.0,4.0
5163,400975238,2018-12-23,Dillon Brooks,24,3-7,2-2,3-5,0,1,0,0,0,5,11,3.0,5.0,2.0,2.0,3.0,7.0
5164,400975238,2018-12-23,Marc Gasol,35,7-16,2-3,1-3,15,4,1,1,1,4,17,1.0,3.0,2.0,3.0,7.0,16.0
5165,400975238,2018-12-23,Tyreke Evans,38,10-20,4-4,6-11,7,11,3,0,2,3,30,6.0,11.0,4.0,4.0,10.0,20.0
5166,400975238,2018-12-23,Andrew Harrison,32,3-14,8-9,1-4,2,5,1,1,1,3,15,1.0,4.0,8.0,9.0,3.0,14.0
5167,400975238,2018-12-23,Jarell Martin,17,3-8,3-4,0-0,7,0,0,1,0,4,9,0.0,0.0,3.0,4.0,3.0,8.0
5168,400975238,2018-12-23,Brandan Wright,11,2-2,2-2,0-0,4,0,0,0,1,1,6,0.0,0.0,2.0,2.0,2.0,2.0
5169,400975238,2018-12-23,James Ennis Iii,28,6-8,1-1,1-2,2,1,0,0,2,1,14,1.0,2.0,1.0,1.0,6.0,8.0
5170,400975238,2018-12-23,Deyonta Davis,4,2-2,0-0,0-0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,2.0,2.0
5171,400975238,2018-12-23,Kobi Simmons,25,3-9,0-0,0-2,4,3,0,1,1,2,6,0.0,2.0,0.0,0.0,3.0,9.0
5172,400975251,2018-12-26,Zach Randolph,21,4-14,1-2,0-1,5,3,1,0,0,1,9,0.0,1.0,1.0,2.0,4.0,14.0
5173,400975251,2018-12-26,Garrett Temple,22,3-6,3-3,0-1,3,2,0,2,0,1,9,0.0,1.0,3.0,3.0,3.0,6.0
5174,400975251,2018-12-26,Willie Cauley Stein,25,8-10,1-2,0-0,7,3,3,1,2,3,17,0.0,0.0,1.0,2.0,8.0,10.0
5175,400975251,2018-12-26,George Hill,27,3-11,1-2,0-2,2,5,3,1,0,0,7,0.0,2.0,1.0,2.0,3.0,11.0
5176,400975251,2018-12-26,Buddy Hield,18,4-9,0-0,2-4,0,0,1,0,2,4,10,2.0,4.0,0.0,0.0,4.0,9.0
5177,400975251,2018-12-26,Justin Jackson,22,4-7,0-0,1-4,4,2,0,2,0,3,9,1.0,4.0,0.0,0.0,4.0,7.0
5178,400975251,2018-12-26,Kosta Koufos,15,2-6,0-0,0-0,2,1,1,0,0,2,4,0.0,0.0,0.0,0.0,2.0,6.0
5179,400975251,2018-12-26,Georgios Papagiannis,8,1-5,0-0,0-0,4,0,1,1,0,1,2,0.0,0.0,0.0,0.0,1.0,5.0
5180,400975251,2018-12-26,Frank Mason Iii,22,4-11,0-0,1-3,2,4,0,0,1,0,9,1.0,3.0,0.0,0.0,4.0,11.0
5181,400975251,2018-12-26,Bogdan Bogdanovic,29,4-10,0-1,1-3,3,3,1,0,3,2,9,1.0,3.0,0.0,1.0,4.0,10.0
5182,400975251,2018-12-26,Malachi Richardson,31,3-7,2-2,2-4,5,2,0,0,1,2,10,2.0,4.0,2.0,2.0,3.0,7.0
5183,400975251,2018-12-26,Jamil Wilson,19,6-9,0-0,5-7,1,0,2,2,1,1,17,5.0,7.0,0.0,0.0,6.0,9.0
5184,400975251,2018-12-26,Cj Williams,22,2-4,0-0,0-1,1,2,0,2,1,3,4,0.0,1.0,0.0,0.0,2.0,4.0
5185,400975251,2018-12-26,Deandre Jordan,26,5-6,3-6,0-0,15,1,0,1,2,3,13,0.0,0.0,3.0,6.0,5.0,6.0
5186,400975251,2018-12-26,Milos Teodosic,21,3-9,0-0,2-5,4,10,0,0,1,1,8,2.0,5.0,0.0,0.0,3.0,9.0
5187,400975251,2018-12-26,Austin Rivers,26,3-9,1-2,1-5,2,5,0,0,1,2,8,1.0,5.0,1.0,2.0,3.0,9.0
5188,400975251,2018-12-26,Montrezl Harrell,22,7-12,8-9,0-0,8,3,0,1,2,1,22,0.0,0.0,8.0,9.0,7.0,12.0
5189,400975251,2018-12-26,Sam Dekker,24,3-4,4-4,0-1,6,0,0,1,1,1,10,0.0,1.0,4.0,4.0,3.0,4.0
5190,400975251,2018-12-26,Willie Reed,5,2-2,0-0,0-0,2,0,0,1,0,0,4,0.0,0.0,0.0,0.0,2.0,2.0
5191,400975251,2018-12-26,Jawun Evans,27,3-9,0-0,1-4,2,4,1,0,1,0,7,1.0,4.0,0.0,0.0,3.0,9.0
5192,400975251,2018-12-26,Lou Williams,27,7-11,3-4,4-6,3,2,0,0,1,1,21,4.0,6.0,3.0,4.0,7.0,11.0
5193,400975251,2018-12-26,Sindarius Thornwell,22,3-6,2-2,0-2,5,4,4,0,2,0,8,0.0,2.0,2.0,2.0,3.0,6.0
5194,400975275,2018-12-29,Blake Griffin,32,6-15,11-12,1-3,6,6,1,0,4,3,24,1.0,3.0,11.0,12.0,6.0,15.0
5195,400975275,2018-12-29,Cj Williams,24,5-9,0-0,1-3,2,0,0,2,1,2,11,1.0,3.0,0.0,0.0,5.0,9.0
5196,400975275,2018-12-29,Deandre Jordan,32,6-8,0-0,0-0,16,0,0,2,1,4,12,0.0,0.0,0.0,0.0,6.0,8.0
5197,400975275,2018-12-29,Austin Rivers,27,5-12,0-0,3-7,2,3,0,0,1,3,13,3.0,7.0,0.0,0.0,5.0,12.0
5198,400975275,2018-12-29,Milos Teodosic,33,3-8,3-4,2-7,5,7,1,0,3,3,11,2.0,7.0,3.0,4.0,3.0,8.0
5199,400975275,2018-12-29,Montrezl Harrell,16,7-9,1-3,0-0,9,0,0,2,1,1,15,0.0,0.0,1.0,3.0,7.0,9.0
5200,400975275,2018-12-29,Wesley Johnson,10,0-0,0-0,0-0,1,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
5201,400975275,2018-12-29,Sam Dekker,18,4-6,0-0,0-1,2,0,1,0,0,3,8,0.0,1.0,0.0,0.0,4.0,6.0
5202,400975275,2018-12-29,Jawun Evans,16,2-5,0-0,0-1,2,2,3,0,0,1,4,0.0,1.0,0.0,0.0,2.0,5.0
5203,400975275,2018-12-29,Lou Williams,31,4-14,13-15,2-10,3,4,0,0,2,0,23,2.0,10.0,13.0,15.0,4.0,14.0
5204,400975275,2018-12-29,Sindarius Thornwell,1,0-0,0-0,0-0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5205,400975275,2018-12-29,Julius Randle,29,8-16,2-4,0-0,7,2,1,1,1,4,18,0.0,0.0,2.0,4.0,8.0,16.0
5206,400975275,2018-12-29,Kyle Kuzma,37,6-14,0-1,1-7,5,2,0,0,1,3,13,1.0,7.0,0.0,1.0,6.0,14.0
5207,400975275,2018-12-29,Brandon Ingram,37,8-20,2-2,0-2,1,3,1,1,2,2,18,0.0,2.0,2.0,2.0,8.0,20.0
5208,400975275,2018-12-29,Josh Hart,22,1-4,0-0,0-1,2,2,1,0,0,2,2,0.0,1.0,0.0,0.0,1.0,4.0
5209,400975275,2018-12-29,Kentavious Caldwell Pope,34,6-11,2-2,0-2,7,1,1,0,1,3,14,0.0,2.0,2.0,2.0,6.0,11.0
5210,400975275,2018-12-29,Larry Nance Jr,18,6-7,4-5,0-0,4,4,2,1,2,4,16,0.0,0.0,4.0,5.0,6.0,7.0
5211,400975275,2018-12-29,Corey Brewer,15,2-4,1-2,0-0,2,2,1,0,1,2,5,0.0,0.0,1.0,2.0,2.0,4.0
5212,400975275,2018-12-29,Thomas Bryant,1,0-1,0-0,0-1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0
5213,400975275,2018-12-29,Ivica Zubac,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5214,400975275,2018-12-29,Andrew Bogut,5,0-0,0-0,0-0,2,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
5215,400975275,2018-12-29,Jordan Clarkson,35,9-16,0-0,2-5,5,8,0,0,2,0,20,2.0,5.0,0.0,0.0,9.0,16.0
5216,400975275,2018-12-29,Alex Caruso,6,0-1,0-0,0-1,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0
5217,400975288,2018-12-31,Marvin Williams,17,0-6,0-0,0-3,2,0,2,0,1,2,0,0.0,3.0,0.0,0.0,0.0,6.0
5218,400975288,2018-12-31,Michael Kidd Gilchrist,21,2-4,2-2,0-0,7,3,0,0,1,5,6,0.0,0.0,2.0,2.0,2.0,4.0
5219,400975288,2018-12-31,Dwight Howard,34,1-9,2-2,0-1,10,2,2,0,5,4,4,0.0,1.0,2.0,2.0,1.0,9.0
5220,400975288,2018-12-31,Kemba Walker,33,11-21,4-7,4-10,1,2,2,0,1,1,30,4.0,10.0,4.0,7.0,11.0,21.0
5221,400975288,2018-12-31,Nicolas Batum,29,4-14,0-0,1-7,5,6,0,1,2,0,9,1.0,7.0,0.0,0.0,4.0,14.0
5222,400975288,2018-12-31,Frank Kaminsky,31,6-12,2-2,2-4,8,1,1,2,1,3,16,2.0,4.0,2.0,2.0,6.0,12.0
5223,400975288,2018-12-31,Johnny Obryant Iii,14,4-7,2-2,0-0,2,0,0,0,1,3,10,0.0,0.0,2.0,2.0,4.0,7.0
5224,400975288,2018-12-31,Michael Carter Williams,17,1-2,0-0,0-1,5,2,0,0,1,1,2,0.0,1.0,0.0,0.0,1.0,2.0
5225,400975288,2018-12-31,Jeremy Lamb,24,4-11,3-4,1-3,5,5,3,0,2,0,12,1.0,3.0,3.0,4.0,4.0,11.0
5226,400975288,2018-12-31,Treveon Graham,21,3-7,0-0,3-4,2,2,0,0,2,2,9,3.0,4.0,0.0,0.0,3.0,7.0
5227,400975288,2018-12-31,Blake Griffin,33,9-17,5-6,2-6,7,6,1,2,4,3,25,2.0,6.0,5.0,6.0,9.0,17.0
5228,400975288,2018-12-31,Cj Williams,34,2-6,0-0,0-3,1,1,2,0,1,2,4,0.0,3.0,0.0,0.0,2.0,6.0
5229,400975288,2018-12-31,Deandre Jordan,36,1-3,6-6,0-0,16,2,0,1,1,3,8,0.0,0.0,6.0,6.0,1.0,3.0
5230,400975288,2018-12-31,Milos Teodosic,28,3-10,0-0,2-7,1,5,0,0,3,3,8,2.0,7.0,0.0,0.0,3.0,10.0
5231,400975288,2018-12-31,Jawun Evans,14,2-6,0-0,0-1,4,2,1,0,1,4,4,0.0,1.0,0.0,0.0,2.0,6.0
5232,400975288,2018-12-31,Montrezl Harrell,12,3-5,0-0,0-0,1,0,0,1,1,0,6,0.0,0.0,0.0,0.0,3.0,5.0
5233,400975288,2018-12-31,Sam Dekker,16,3-5,1-2,0-0,2,0,2,0,2,1,7,0.0,0.0,1.0,2.0,3.0,5.0
5234,400975288,2018-12-31,Wesley Johnson,26,1-3,2-2,0-2,7,0,1,1,1,1,4,0.0,2.0,2.0,2.0,1.0,3.0
5235,400975288,2018-12-31,Lou Williams,37,12-21,10-11,6-9,2,8,1,0,1,2,40,6.0,9.0,10.0,11.0,12.0,21.0
5236,400975288,2018-12-31,Sindarius Thornwell,5,0-0,0-0,0-0,1,0,1,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
5237,400975299,2018-01-02,Jamychal Green,22,4-7,4-8,0-1,6,2,3,1,2,3,12,0.0,1.0,4.0,8.0,4.0,7.0
5238,400975299,2018-01-02,Dillon Brooks,18,4-6,0-0,3-4,1,1,0,0,0,2,11,3.0,4.0,0.0,0.0,4.0,6.0
5239,400975299,2018-01-02,Marc Gasol,36,3-10,5-5,0-3,6,5,1,0,2,3,11,0.0,3.0,5.0,5.0,3.0,10.0
5240,400975299,2018-01-02,Tyreke Evans,37,5-13,7-13,1-4,5,6,3,0,4,2,18,1.0,4.0,7.0,13.0,5.0,13.0
5241,400975299,2018-01-02,Andrew Harrison,20,3-7,0-0,1-2,4,0,0,0,1,1,7,1.0,2.0,0.0,0.0,3.0,7.0
5242,400975299,2018-01-02,Jarell Martin,20,4-6,0-0,0-2,6,1,2,0,1,4,8,0.0,2.0,0.0,0.0,4.0,6.0
5243,400975299,2018-01-02,Brandan Wright,8,1-3,0-0,0-0,1,1,0,0,1,1,2,0.0,0.0,0.0,0.0,1.0,3.0
5244,400975299,2018-01-02,James Ennis Iii,28,2-6,0-0,0-2,2,1,0,0,0,3,4,0.0,2.0,0.0,0.0,2.0,6.0
5245,400975299,2018-01-02,Deyonta Davis,9,2-3,0-0,0-0,0,0,0,1,1,5,4,0.0,0.0,0.0,0.0,2.0,3.0
5246,400975299,2018-01-02,Kobi Simmons,3,0-1,0-0,0-1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0
5247,400975299,2018-01-02,Mario Chalmers,25,5-9,4-5,1-4,3,0,1,0,2,5,15,1.0,4.0,4.0,5.0,5.0,9.0
5248,400975299,2018-01-02,Wayne Selden,14,5-8,1-2,2-3,4,1,0,0,0,0,13,2.0,3.0,1.0,2.0,5.0,8.0
5249,400975299,2018-01-02,Blake Griffin,36,9-18,2-3,1-4,6,8,0,0,2,0,21,1.0,4.0,2.0,3.0,9.0,18.0
5250,400975299,2018-01-02,Wesley Johnson,16,1-2,0-0,0-0,3,0,0,0,0,3,2,0.0,0.0,0.0,0.0,1.0,2.0
5251,400975299,2018-01-02,Cj Williams,29,7-10,1-2,3-4,2,0,2,0,3,5,18,3.0,4.0,1.0,2.0,7.0,10.0
5252,400975299,2018-01-02,Deandre Jordan,34,4-5,4-5,0-0,9,1,0,0,2,2,12,0.0,0.0,4.0,5.0,4.0,5.0
5253,400975299,2018-01-02,Milos Teodosic,34,4-11,2-2,3-8,5,6,0,1,5,3,13,3.0,8.0,2.0,2.0,4.0,11.0
5254,400975299,2018-01-02,Montrezl Harrell,5,0-1,0-0,0-0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
5255,400975299,2018-01-02,Sam Dekker,13,2-3,2-4,0-0,2,0,1,0,0,1,6,0.0,0.0,2.0,4.0,2.0,3.0
5256,400975299,2018-01-02,Willie Reed,12,2-3,0-0,0-0,1,0,1,0,0,0,4,0.0,0.0,0.0,0.0,2.0,3.0
5257,400975299,2018-01-02,Jawun Evans,14,2-2,0-0,0-0,2,1,0,0,1,5,4,0.0,0.0,0.0,0.0,2.0,2.0
5258,400975299,2018-01-02,Sindarius Thornwell,12,0-1,0-0,0-1,2,1,1,2,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0
5259,400975299,2018-01-02,Lou Williams,36,8-15,15-15,2-6,2,6,0,0,5,4,33,2.0,6.0,15.0,15.0,8.0,15.0
5260,400975313,2018-01-04,Carmelo Anthony,31,9-12,1-3,3-6,4,2,0,0,0,5,22,3.0,6.0,1.0,3.0,9.0,12.0
5261,400975313,2018-01-04,Paul George,35,12-16,2-2,5-8,6,3,0,1,3,5,31,5.0,8.0,2.0,2.0,12.0,16.0
5262,400975313,2018-01-04,Steven Adams,35,5-11,2-2,0-0,9,2,1,1,2,3,12,0.0,0.0,2.0,2.0,5.0,11.0
5263,400975313,2018-01-04,Russell Westbrook,38,11-24,5-6,2-2,12,11,1,0,6,3,29,2.0,2.0,5.0,6.0,11.0,24.0
5264,400975313,2018-01-04,Terrance Ferguson,31,4-12,0-0,3-10,1,2,0,0,0,2,11,3.0,10.0,0.0,0.0,4.0,12.0
5265,400975313,2018-01-04,Patrick Patterson,14,1-3,0-0,0-1,4,0,1,0,1,1,2,0.0,1.0,0.0,0.0,1.0,3.0
5266,400975313,2018-01-04,Jerami Grant,20,4-5,0-1,0-0,5,0,0,3,0,2,8,0.0,0.0,0.0,1.0,4.0,5.0
5267,400975313,2018-01-04,Raymond Felton,21,5-11,0-0,2-6,3,3,1,0,1,2,12,2.0,6.0,0.0,0.0,5.0,11.0
5268,400975313,2018-01-04,Josh Huestis,15,0-1,0-0,0-1,2,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0
5269,400975313,2018-01-04,Blake Griffin,33,8-19,6-8,2-6,9,7,0,0,1,2,24,2.0,6.0,6.0,8.0,8.0,19.0
5270,400975313,2018-01-04,Wesley Johnson,30,5-8,0-0,3-3,2,1,2,1,1,4,13,3.0,3.0,0.0,0.0,5.0,8.0
5271,400975313,2018-01-04,Cj Williams,33,3-9,0-0,0-4,1,1,1,0,0,2,6,0.0,4.0,0.0,0.0,3.0,9.0
5272,400975313,2018-01-04,Deandre Jordan,38,10-15,6-7,0-0,17,1,1,0,2,2,26,0.0,0.0,6.0,7.0,10.0,15.0
5273,400975313,2018-01-04,Milos Teodosic,9,1-2,0-0,0-1,0,4,0,0,2,1,2,0.0,1.0,0.0,0.0,1.0,2.0
5274,400975313,2018-01-04,Montrezl Harrell,11,4-8,0-1,0-0,5,0,0,0,0,1,8,0.0,0.0,0.0,1.0,4.0,8.0
5275,400975313,2018-01-04,Sam Dekker,19,4-6,0-0,0-1,2,1,0,0,0,0,8,0.0,1.0,0.0,0.0,4.0,6.0
5276,400975313,2018-01-04,Willie Reed,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5277,400975313,2018-01-04,Jawun Evans,23,2-8,0-0,0-2,3,4,1,0,0,3,4,0.0,2.0,0.0,0.0,2.0,8.0
5278,400975313,2018-01-04,Sindarius Thornwell,12,0-3,0-0,0-2,3,0,0,1,0,0,0,0.0,2.0,0.0,0.0,0.0,3.0
5279,400975313,2018-01-04,Lou Williams,32,8-22,6-7,4-11,3,10,0,0,4,0,26,4.0,11.0,6.0,7.0,8.0,22.0
5280,400975324,2018-01-06,Draymond Green,29,4-11,0-3,1-2,12,7,1,0,2,2,9,1.0,2.0,0.0,3.0,4.0,11.0
5281,400975324,2018-01-06,Andre Iguodala,23,0-2,2-2,0-0,4,7,1,1,2,1,2,0.0,0.0,2.0,2.0,0.0,2.0
5282,400975324,2018-01-06,Zaza Pachulia,14,2-6,0-0,0-0,5,0,1,0,0,2,4,0.0,0.0,0.0,0.0,2.0,6.0
5283,400975324,2018-01-06,Stephen Curry,30,11-21,15-16,8-16,6,3,3,0,2,2,45,8.0,16.0,15.0,16.0,11.0,21.0
5284,400975324,2018-01-06,Klay Thompson,26,4-16,0-0,2-8,4,3,1,1,2,2,10,2.0,8.0,0.0,0.0,4.0,16.0
5285,400975324,2018-01-06,David West,8,4-5,2-2,0-0,1,0,1,0,0,2,10,0.0,0.0,2.0,2.0,4.0,5.0
5286,400975324,2018-01-06,Omri Casspi,16,2-6,4-4,0-1,3,1,0,0,3,2,8,0.0,1.0,4.0,4.0,2.0,6.0
