,id,Date,player,MIN,FG,3PT,FT,REB,AST,STL,BLK,TO,PF,PTS,3PTsMade,3PTsAttempted,FTsMade,FTsAttempted,FGsMade,FGsAttempted
7447,400900243,2017-02-15,C. Joseph,25,2-6,0-0,2-2,2,2,0,0,1,0,6,0.0,0.0,2.0,2.0,2.0,6.0
7448,400900284,2017-02-26,N. Vonleh,21,2-3,1-2,0-0,4,0,0,1,0,4,5,1.0,2.0,0.0,0.0,2.0,3.0
7449,400900284,2017-02-26,M. Harkless,36,7-9,2-4,2-3,5,0,2,1,1,4,18,2.0,4.0,2.0,3.0,7.0,9.0
7450,400900284,2017-02-26,J. Nurkic,21,3-9,2-3,0-0,4,2,1,0,1,4,8,2.0,3.0,0.0,0.0,3.0,9.0
7451,400900284,2017-02-26,D. Lillard,36,10-20,4-5,4-7,6,8,2,0,4,2,28,4.0,5.0,4.0,7.0,10.0,20.0
7452,400900284,2017-02-26,C. McCollum,35,6-19,4-6,1-3,3,1,0,0,0,4,17,4.0,6.0,1.0,3.0,6.0,19.0
7453,400900284,2017-02-26,A. Aminu,29,3-6,6-6,1-3,8,2,0,1,2,5,13,6.0,6.0,1.0,3.0,3.0,6.0
7454,400900284,2017-02-26,M. Leonard,21,1-5,3-4,0-2,5,2,1,1,0,3,5,3.0,4.0,0.0,2.0,1.0,5.0
7455,400900284,2017-02-26,S. Napier,9,1-2,0-0,1-2,1,0,0,0,1,0,3,0.0,0.0,1.0,2.0,1.0,2.0
7456,400900284,2017-02-26,A. Crabbe,31,2-6,5-5,0-1,3,1,0,1,0,0,9,5.0,5.0,0.0,1.0,2.0,6.0
7457,400900284,2017-02-26,S. Ibaka,34,8-15,0-0,2-5,10,2,2,1,1,3,18,0.0,0.0,2.0,5.0,8.0,15.0
7458,400900284,2017-02-26,D. Carroll,32,1-5,2-4,1-3,4,1,0,1,1,2,5,2.0,4.0,1.0,3.0,1.0,5.0
7459,400900284,2017-02-26,J. Valanciunas,22,7-8,1-2,0-0,7,1,0,0,1,2,15,1.0,2.0,0.0,0.0,7.0,8.0
7460,400900284,2017-02-26,C. Joseph,33,6-12,1-1,1-1,1,6,1,0,1,2,14,1.0,1.0,1.0,1.0,6.0,12.0
7461,400900284,2017-02-26,D. DeRozan,36,9-16,15-16,0-2,6,2,2,1,4,2,33,15.0,16.0,0.0,2.0,9.0,16.0
7462,400900284,2017-02-26,P. Patterson,19,2-5,0-0,2-5,1,0,1,1,0,1,6,0.0,0.0,2.0,5.0,2.0,5.0
7463,400900284,2017-02-26,P. Tucker,21,1-1,0-0,0-0,1,1,0,0,0,3,2,0.0,0.0,0.0,0.0,1.0,1.0
7464,400900284,2017-02-26,N. Powell,12,3-6,2-2,0-1,4,1,0,0,1,1,8,2.0,2.0,0.0,1.0,3.0,6.0
7465,400900284,2017-02-26,L. Nogueira,10,0-0,0-0,0-0,2,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
7466,400900284,2017-02-26,J. Poeltl,6,0-1,0-2,0-0,1,0,0,0,0,3,0,0.0,2.0,0.0,0.0,0.0,1.0
7467,400900284,2017-02-26,D. Wright,15,5-9,0-0,1-3,2,1,0,0,0,4,11,0.0,0.0,1.0,3.0,5.0,9.0
7468,400899393,2017-03-01,M. Morris,33,6-14,0-0,1-3,8,5,0,0,0,2,13,0.0,0.0,1.0,3.0,6.0,14.0
7469,400899393,2017-03-01,O. Porter Jr.,19,0-4,0-0,0-2,3,0,1,0,0,2,0,0.0,0.0,0.0,2.0,0.0,4.0
7470,400899393,2017-03-01,M. Gortat,18,6-8,0-0,0-0,8,1,0,0,1,3,12,0.0,0.0,0.0,0.0,6.0,8.0
7471,400899393,2017-03-01,J. Wall,34,4-12,4-4,0-2,4,13,0,1,3,1,12,4.0,4.0,0.0,2.0,4.0,12.0
7472,400899393,2017-03-01,B. Beal,32,9-17,4-4,1-6,1,3,2,1,1,2,23,4.0,4.0,1.0,6.0,9.0,17.0
7473,400899393,2017-03-01,D. Ochefu,2,0-0,0-0,0-0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
7474,400899393,2017-03-01,C. McCullough,2,0-0,1-2,0-0,0,0,0,0,0,0,1,1.0,2.0,0.0,0.0,0.0,0.0
7475,400899393,2017-03-01,J. Smith,10,4-4,0-0,0-0,5,2,1,0,0,1,8,0.0,0.0,0.0,0.0,4.0,4.0
7476,400899393,2017-03-01,K. Oubre Jr.,24,2-7,2-2,1-4,3,2,0,1,4,3,7,2.0,2.0,1.0,4.0,2.0,7.0
7477,400899393,2017-03-01,T. Satoransky,18,0-2,1-2,0-1,5,3,1,0,1,1,1,1.0,2.0,0.0,1.0,0.0,2.0
7478,400899393,2017-03-01,B. Bogdanovic,25,9-12,3-3,6-7,2,0,0,0,2,2,27,3.0,3.0,6.0,7.0,9.0,12.0
7479,400899393,2017-03-01,I. Mahinmi,21,0-4,1-2,0-0,5,3,1,3,0,3,1,1.0,2.0,0.0,0.0,0.0,4.0
7480,400899393,2017-03-01,S. Mac,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7481,400899393,2017-03-01,S. Ibaka,36,8-17,2-2,4-6,13,0,1,2,4,3,22,2.0,2.0,4.0,6.0,8.0,17.0
7482,400899393,2017-03-01,D. Carroll,30,0-3,0-0,0-0,4,1,2,0,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
7483,400899393,2017-03-01,J. Valanciunas,21,3-12,1-1,0-0,11,1,0,0,1,2,7,1.0,1.0,0.0,0.0,3.0,12.0
7484,400899393,2017-03-01,C. Joseph,28,5-11,0-0,1-4,4,1,0,1,0,0,11,0.0,0.0,1.0,4.0,5.0,11.0
7485,400899393,2017-03-01,D. DeRozan,34,7-20,10-11,0-0,3,2,1,0,2,3,24,10.0,11.0,0.0,0.0,7.0,20.0
7486,400899393,2017-03-01,P. Patterson,21,0-6,0-0,0-4,4,0,0,0,0,1,0,0.0,0.0,0.0,4.0,0.0,6.0
7487,400899393,2017-03-01,P. Siakam,2,0-0,0-0,0-0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7488,400899393,2017-03-01,P. Tucker,21,2-3,0-0,0-1,5,1,1,1,1,1,4,0.0,0.0,0.0,1.0,2.0,3.0
7489,400899393,2017-03-01,N. Powell,16,5-12,6-8,1-4,2,2,0,0,0,3,17,6.0,8.0,1.0,4.0,5.0,12.0
7490,400899393,2017-03-01,J. Poeltl,7,1-1,0-0,0-0,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,1.0
7491,400899393,2017-03-01,F. VanVleet,5,1-3,0-0,1-1,0,0,0,0,1,2,3,0.0,0.0,1.0,1.0,1.0,3.0
7492,400899393,2017-03-01,D. Wright,20,1-2,4-4,0-0,1,2,2,0,1,2,6,4.0,4.0,0.0,0.0,1.0,2.0
7493,400900305,2017-03-03,S. Ibaka,33,6-15,0-0,2-7,8,1,0,2,3,4,14,0.0,0.0,2.0,7.0,6.0,15.0
7494,400900305,2017-03-03,D. Carroll,26,3-7,0-0,1-5,5,3,2,0,0,3,7,0.0,0.0,1.0,5.0,3.0,7.0
7495,400900305,2017-03-03,J. Valanciunas,13,1-2,0-0,0-0,3,0,0,1,2,3,2,0.0,0.0,0.0,0.0,1.0,2.0
7496,400900305,2017-03-03,C. Joseph,32,7-13,1-2,0-0,5,3,0,0,2,1,15,1.0,2.0,0.0,0.0,7.0,13.0
7497,400900305,2017-03-03,D. DeRozan,38,10-17,9-12,3-3,13,5,0,0,4,2,32,9.0,12.0,3.0,3.0,10.0,17.0
7498,400900305,2017-03-03,P. Patterson,28,2-8,2-2,2-5,7,2,0,1,3,1,8,2.0,2.0,2.0,5.0,2.0,8.0
7499,400900305,2017-03-03,P. Tucker,24,3-5,0-0,0-0,3,0,1,1,1,4,6,0.0,0.0,0.0,0.0,3.0,5.0
7500,400900305,2017-03-03,N. Powell,25,7-12,5-5,2-4,6,1,1,0,0,4,21,5.0,5.0,2.0,4.0,7.0,12.0
7501,400900305,2017-03-03,D. Wright,22,2-2,4-6,1-1,1,1,1,4,2,1,9,4.0,6.0,1.0,1.0,2.0,2.0
7502,400900305,2017-03-03,M. Morris,37,4-13,2-2,1-3,8,5,1,1,2,3,11,2.0,2.0,1.0,3.0,4.0,13.0
7503,400900305,2017-03-03,O. Porter Jr.,36,4-10,8-9,2-5,8,3,3,1,1,0,18,8.0,9.0,2.0,5.0,4.0,10.0
7504,400900305,2017-03-03,M. Gortat,31,2-7,2-2,0-1,6,1,0,0,2,1,6,2.0,2.0,0.0,1.0,2.0,7.0
7505,400900305,2017-03-03,J. Wall,38,9-24,8-10,4-8,8,7,1,3,1,3,30,8.0,10.0,4.0,8.0,9.0,24.0
7506,400900305,2017-03-03,B. Beal,36,10-21,4-5,3-8,7,4,1,0,2,4,27,4.0,5.0,3.0,8.0,10.0,21.0
7507,400900305,2017-03-03,K. Oubre Jr.,12,1-4,0-0,0-1,2,0,0,0,2,3,2,0.0,0.0,0.0,1.0,1.0,4.0
7508,400900305,2017-03-03,T. Satoransky,5,0-1,0-0,0-0,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
7509,400900305,2017-03-03,B. Bogdanovic,20,1-5,4-4,0-2,1,1,0,0,0,1,6,4.0,4.0,0.0,2.0,1.0,5.0
7510,400900305,2017-03-03,I. Mahinmi,16,3-4,0-0,0-0,3,0,2,1,0,4,6,0.0,0.0,0.0,0.0,3.0,4.0
7511,400900305,2017-03-03,B. Jennings,10,0-3,0-0,0-2,0,2,0,0,1,1,0,0.0,0.0,0.0,2.0,0.0,3.0
7512,400900315,2017-03-04,S. Ibaka,36,7-11,3-3,2-2,5,0,0,2,1,3,19,3.0,3.0,2.0,2.0,7.0,11.0
7513,400900315,2017-03-04,D. Carroll,19,2-7,0-0,0-4,6,0,0,0,1,0,4,0.0,0.0,0.0,4.0,2.0,7.0
7514,400900315,2017-03-04,J. Valanciunas,21,5-5,3-4,0-0,7,1,0,0,2,3,13,3.0,4.0,0.0,0.0,5.0,5.0
7515,400900315,2017-03-04,C. Joseph,37,5-11,2-2,2-4,5,8,0,0,1,3,14,2.0,2.0,2.0,4.0,5.0,11.0
7516,400900315,2017-03-04,D. DeRozan,31,5-13,1-1,0-1,3,4,0,0,3,3,11,1.0,1.0,0.0,1.0,5.0,13.0
7517,400900315,2017-03-04,P. Patterson,19,2-4,0-0,1-2,2,0,0,1,0,4,5,0.0,0.0,1.0,2.0,2.0,4.0
7518,400900315,2017-03-04,P. Tucker,29,3-10,1-2,2-5,4,1,1,0,0,2,9,1.0,2.0,2.0,5.0,3.0,10.0
7519,400900315,2017-03-04,N. Powell,26,4-8,4-4,0-1,2,3,0,0,1,4,12,4.0,4.0,0.0,1.0,4.0,8.0
7520,400900315,2017-03-04,J. Poeltl,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7521,400900315,2017-03-04,F. VanVleet,8,2-3,2-2,0-0,2,2,1,0,1,1,6,2.0,2.0,0.0,0.0,2.0,3.0
7522,400900315,2017-03-04,D. Wright,11,0-3,1-2,0-2,0,1,0,1,1,0,1,1.0,2.0,0.0,2.0,0.0,3.0
7523,400900315,2017-03-04,G. Antetokounmpo,35,8-13,5-6,0-0,10,4,0,1,1,2,21,5.0,6.0,0.0,0.0,8.0,13.0
7524,400900315,2017-03-04,K. Middleton,30,9-14,5-6,1-4,3,0,1,0,2,4,24,5.0,6.0,1.0,4.0,9.0,14.0
7525,400900315,2017-03-04,T. Maker,9,0-2,0-0,0-1,2,2,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
7526,400900315,2017-03-04,M. Brogdon,42,6-13,5-6,0-4,5,3,0,0,1,1,17,5.0,6.0,0.0,4.0,6.0,13.0
7527,400900315,2017-03-04,T. Snell,30,3-11,0-0,2-8,2,0,1,0,2,2,8,0.0,0.0,2.0,8.0,3.0,11.0
7528,400900315,2017-03-04,S. Hawes,17,6-7,2-3,2-3,8,1,0,1,0,1,16,2.0,3.0,2.0,3.0,6.0,7.0
7529,400900315,2017-03-04,M. Teletovic,8,1-3,0-0,0-1,0,0,0,0,0,1,2,0.0,0.0,0.0,1.0,1.0,3.0
7530,400900315,2017-03-04,G. Monroe,22,2-9,0-0,0-0,6,2,1,2,0,1,4,0.0,0.0,0.0,0.0,2.0,9.0
7531,400900315,2017-03-04,M. Dellavedova,26,2-11,2-2,0-2,3,3,0,0,0,2,6,2.0,2.0,0.0,2.0,2.0,11.0
7532,400900315,2017-03-04,J. Terry,21,1-4,0-0,1-4,3,1,0,0,0,4,3,0.0,0.0,1.0,4.0,1.0,4.0
7533,400900348,2017-03-08,S. Ibaka,30,5-13,0-0,2-4,5,1,1,4,1,3,12,0.0,0.0,2.0,4.0,5.0,13.0
7534,400900348,2017-03-08,P. Tucker,38,4-7,0-0,0-2,6,2,0,1,2,3,8,0.0,0.0,0.0,2.0,4.0,7.0
7535,400900348,2017-03-08,J. Valanciunas,34,9-13,7-11,0-0,12,2,0,1,2,4,25,7.0,11.0,0.0,0.0,9.0,13.0
7536,400900348,2017-03-08,C. Joseph,32,4-11,2-2,1-6,5,4,1,0,3,2,11,2.0,2.0,1.0,6.0,4.0,11.0
7537,400900348,2017-03-08,D. DeRozan,38,5-15,4-6,0-1,2,6,3,0,0,0,14,4.0,6.0,0.0,1.0,5.0,15.0
7538,400900348,2017-03-08,P. Patterson,24,3-4,1-2,2-3,1,0,0,0,1,1,9,1.0,2.0,2.0,3.0,3.0,4.0
7539,400900348,2017-03-08,N. Powell,21,3-5,0-0,2-3,3,5,0,0,1,1,8,0.0,0.0,2.0,3.0,3.0,5.0
7540,400900348,2017-03-08,J. Poeltl,8,1-1,0-2,0-0,2,0,0,0,0,0,2,0.0,2.0,0.0,0.0,1.0,1.0
7541,400900348,2017-03-08,F. VanVleet,4,1-2,0-0,0-0,1,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,2.0
7542,400900348,2017-03-08,D. Wright,12,1-5,0-0,1-2,5,1,1,0,1,3,3,0.0,0.0,1.0,2.0,1.0,5.0
7543,400900348,2017-03-08,A. Davis,17,2-4,3-5,0-0,4,1,0,0,1,1,7,3.0,5.0,0.0,0.0,2.0,4.0
7544,400900348,2017-03-08,H. Thompson,15,2-4,0-0,1-2,3,1,0,0,0,2,5,0.0,0.0,1.0,2.0,2.0,4.0
7545,400900348,2017-03-08,S. Hill,24,1-5,0-0,1-4,5,2,0,0,2,2,3,0.0,0.0,1.0,4.0,1.0,5.0
7546,400900348,2017-03-08,D. Cousins,39,8-23,6-7,3-8,10,3,1,2,5,5,25,6.0,7.0,3.0,8.0,8.0,23.0
7547,400900348,2017-03-08,J. Holiday,32,3-9,0-0,1-4,0,6,3,0,3,1,7,0.0,0.0,1.0,4.0,3.0,9.0
7548,400900348,2017-03-08,D. Motiejunas,6,0-3,0-0,0-1,5,0,0,1,1,1,0,0.0,0.0,0.0,1.0,0.0,3.0
7549,400900348,2017-03-08,D. Cunningham,26,3-7,0-0,0-2,5,1,2,0,0,2,6,0.0,0.0,0.0,2.0,3.0,7.0
7550,400900348,2017-03-08,A. Ajinca,9,4-4,1-1,0-0,2,0,0,0,0,2,9,1.0,1.0,0.0,0.0,4.0,4.0
7551,400900348,2017-03-08,T. Frazier,16,1-2,0-0,0-1,2,3,0,0,0,0,2,0.0,0.0,0.0,1.0,1.0,2.0
7552,400900348,2017-03-08,E. Moore,29,6-11,0-0,1-3,1,2,0,0,1,3,13,0.0,0.0,1.0,3.0,6.0,11.0
7553,400900348,2017-03-08,J. Crawford,26,4-8,0-0,2-4,3,3,0,0,1,1,10,0.0,0.0,2.0,4.0,4.0,8.0
7554,400900364,2017-03-10,S. Ibaka,30,6-12,4-4,2-5,3,2,0,1,4,6,18,4.0,4.0,2.0,5.0,6.0,12.0
7555,400900364,2017-03-10,D. Carroll,33,3-9,5-7,0-3,7,1,4,2,0,4,11,5.0,7.0,0.0,3.0,3.0,9.0
7556,400900364,2017-03-10,J. Valanciunas,30,5-12,1-1,0-0,12,1,2,2,1,4,11,1.0,1.0,0.0,0.0,5.0,12.0
7557,400900364,2017-03-10,C. Joseph,35,6-11,2-2,1-3,2,8,4,0,1,3,15,2.0,2.0,1.0,3.0,6.0,11.0
7558,400900364,2017-03-10,D. DeRozan,37,12-30,3-4,1-8,8,6,2,0,3,5,28,3.0,4.0,1.0,8.0,12.0,30.0
7559,400900364,2017-03-10,P. Patterson,19,1-3,0-0,0-1,3,0,0,0,0,0,2,0.0,0.0,0.0,1.0,1.0,3.0
7560,400900364,2017-03-10,P. Tucker,25,0-3,1-2,0-2,5,0,2,0,0,2,1,1.0,2.0,0.0,2.0,0.0,3.0
7561,400900364,2017-03-10,N. Powell,18,4-10,4-5,0-3,4,0,3,0,2,2,12,4.0,5.0,0.0,3.0,4.0,10.0
7562,400900364,2017-03-10,D. Wright,13,0-2,1-2,0-0,2,1,0,0,0,2,1,1.0,2.0,0.0,0.0,0.0,2.0
7563,400900364,2017-03-10,P. Millsap,36,7-13,6-6,1-3,6,4,1,1,4,2,21,6.0,6.0,1.0,3.0,7.0,13.0
7564,400900364,2017-03-10,T. Hardaway Jr.,34,8-13,1-1,3-5,2,6,2,0,3,2,20,1.0,1.0,3.0,5.0,8.0,13.0
7565,400900364,2017-03-10,D. Howard,34,6-9,4-10,0-0,10,1,1,2,4,4,16,4.0,10.0,0.0,0.0,6.0,9.0
7566,400900364,2017-03-10,D. Schroder,35,9-18,7-8,1-4,6,5,0,0,4,0,26,7.0,8.0,1.0,4.0,9.0,18.0
7567,400900364,2017-03-10,K. Bazemore,28,3-8,0-2,1-4,7,1,2,2,2,2,7,0.0,2.0,1.0,4.0,3.0,8.0
7568,400900364,2017-03-10,E. Ilyasova,25,3-7,1-2,2-4,6,2,0,0,1,5,9,1.0,2.0,2.0,4.0,3.0,7.0
7569,400900364,2017-03-10,T. Prince,9,0-0,0-0,0-0,1,2,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
7570,400900364,2017-03-10,T. Sefolosha,25,2-5,0-0,0-1,6,1,1,1,1,2,4,0.0,0.0,0.0,1.0,2.0,5.0
7571,400900364,2017-03-10,J. Calderon,13,1-2,0-0,0-1,1,2,0,0,1,2,2,0.0,0.0,0.0,1.0,1.0,2.0
7572,400900374,2017-03-11,S. Ibaka,28,3-11,2-2,1-4,4,0,0,3,2,1,9,2.0,2.0,1.0,4.0,3.0,11.0
7573,400900374,2017-03-11,N. Powell,35,5-14,4-6,0-4,1,0,0,0,1,4,14,4.0,6.0,0.0,4.0,5.0,14.0
7574,400900374,2017-03-11,J. Valanciunas,21,5-6,0-0,0-0,10,0,0,0,1,2,10,0.0,0.0,0.0,0.0,5.0,6.0
7575,400900374,2017-03-11,C. Joseph,22,3-8,0-0,0-0,3,0,1,0,2,2,6,0.0,0.0,0.0,0.0,3.0,8.0
7576,400900374,2017-03-11,D. DeRozan,28,5-16,7-7,0-2,4,2,1,0,2,0,17,7.0,7.0,0.0,2.0,5.0,16.0
7577,400900374,2017-03-11,P. Patterson,18,1-2,2-2,1-1,2,0,0,1,0,0,5,2.0,2.0,1.0,1.0,1.0,2.0
7578,400900374,2017-03-11,P. Siakam,9,2-4,0-0,0-1,5,1,1,1,0,1,4,0.0,0.0,0.0,1.0,2.0,4.0
7579,400900374,2017-03-11,P. Tucker,14,0-1,0-0,0-0,3,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0
7580,400900374,2017-03-11,J. Poeltl,19,3-8,0-2,0-0,9,0,0,0,0,3,6,0.0,2.0,0.0,0.0,3.0,8.0
7581,400900374,2017-03-11,F. VanVleet,20,1-10,3-3,0-3,4,1,0,0,2,2,5,3.0,3.0,0.0,3.0,1.0,10.0
7582,400900374,2017-03-11,D. Wright,25,5-8,3-3,0-0,3,3,3,0,2,2,13,3.0,3.0,0.0,0.0,5.0,8.0
7583,400900374,2017-03-11,L. Babbitt,20,2-4,0-0,2-4,1,3,2,0,1,4,6,0.0,0.0,2.0,4.0,2.0,4.0
7584,400900374,2017-03-11,H. Whiteside,33,4-8,4-4,0-0,14,0,0,4,0,3,12,4.0,4.0,0.0,0.0,4.0,8.0
7585,400900374,2017-03-11,G. Dragic,17,5-9,4-5,1-2,2,2,2,0,0,1,15,4.0,5.0,1.0,2.0,5.0,9.0
7586,400900374,2017-03-11,D. Waiters,33,6-10,4-8,4-6,1,5,1,1,5,1,20,4.0,8.0,4.0,6.0,6.0,10.0
7587,400900374,2017-03-11,R. McGruder,26,3-5,0-2,1-3,1,1,0,0,1,1,7,0.0,2.0,1.0,3.0,3.0,5.0
7588,400900374,2017-03-11,J. Johnson,28,4-10,4-6,0-3,5,5,1,2,2,3,12,4.0,6.0,0.0,3.0,4.0,10.0
7589,400900374,2017-03-11,J. Richardson,22,1-4,1-2,0-1,3,1,1,1,0,2,3,1.0,2.0,0.0,1.0,1.0,4.0
7590,400900374,2017-03-11,W. Reed,15,1-2,0-0,0-0,2,1,0,2,1,1,2,0.0,0.0,0.0,0.0,1.0,2.0
7591,400900374,2017-03-11,W. Ellington,19,3-8,2-2,3-8,3,0,1,0,1,1,11,2.0,2.0,3.0,8.0,3.0,8.0
7592,400900374,2017-03-11,T. Johnson,27,6-12,4-4,0-1,3,3,0,0,1,2,16,4.0,4.0,0.0,1.0,6.0,12.0
7593,400900387,2017-03-13,D. Nowitzki,29,7-16,0-0,3-5,7,2,1,1,0,3,17,0.0,0.0,3.0,5.0,7.0,16.0
7594,400900387,2017-03-13,H. Barnes,36,7-16,3-3,1-2,2,1,0,2,0,3,18,3.0,3.0,1.0,2.0,7.0,16.0
7595,400900387,2017-03-13,Y. Ferrell,31,1-7,3-4,0-4,3,6,1,0,1,2,5,3.0,4.0,0.0,4.0,1.0,7.0
7596,400900387,2017-03-13,W. Matthews,18,1-5,0-0,0-3,1,4,0,0,2,1,2,0.0,0.0,0.0,3.0,1.0,5.0
7597,400900387,2017-03-13,S. Curry,32,2-8,0-0,1-4,3,0,2,0,1,1,5,0.0,0.0,1.0,4.0,2.0,8.0
7598,400900387,2017-03-13,D. Powell,21,4-9,2-3,0-0,10,0,0,1,1,2,10,2.0,3.0,0.0,0.0,4.0,9.0
7599,400900387,2017-03-13,N. Brussino,12,1-5,0-0,0-4,0,0,0,1,0,3,2,0.0,0.0,0.0,4.0,1.0,5.0
7600,400900387,2017-03-13,D. Finney-Smith,18,3-4,0-0,2-2,0,0,0,0,0,2,8,0.0,0.0,2.0,2.0,3.0,4.0
7601,400900387,2017-03-13,J. Uthoff,3,0-1,0-0,0-0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
7602,400900387,2017-03-13,S. Mejri,7,1-1,0-0,0-0,1,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,1.0
7603,400900387,2017-03-13,M. Harris,3,0-1,1-2,0-0,2,0,0,0,0,0,1,1.0,2.0,0.0,0.0,0.0,1.0
7604,400900387,2017-03-13,D. Harris,13,3-6,0-1,0-0,2,1,0,0,2,0,6,0.0,1.0,0.0,0.0,3.0,6.0
7605,400900387,2017-03-13,J.J. Barea,17,1-6,0-0,0-1,2,7,0,0,0,0,2,0.0,0.0,0.0,1.0,1.0,6.0
7606,400900387,2017-03-13,S. Ibaka,32,0-4,0-0,0-3,9,0,0,2,2,2,0,0.0,0.0,0.0,3.0,0.0,4.0
7607,400900387,2017-03-13,N. Powell,31,6-8,5-5,2-4,5,3,0,0,0,2,19,5.0,5.0,2.0,4.0,6.0,8.0
7608,400900387,2017-03-13,J. Valanciunas,23,5-11,4-5,0-0,12,2,0,1,1,1,14,4.0,5.0,0.0,0.0,5.0,11.0
7609,400900387,2017-03-13,C. Joseph,26,4-10,0-0,1-4,1,4,0,0,1,0,9,0.0,0.0,1.0,4.0,4.0,10.0
7610,400900387,2017-03-13,D. DeRozan,32,10-17,4-4,1-2,6,2,2,0,2,0,25,4.0,4.0,1.0,2.0,10.0,17.0
7611,400900387,2017-03-13,P. Patterson,21,4-6,0-0,3-5,7,1,0,0,0,2,11,0.0,0.0,3.0,5.0,4.0,6.0
7612,400900387,2017-03-13,P. Siakam,3,0-1,0-0,0-0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
7613,400900387,2017-03-13,P. Tucker,13,1-6,0-0,0-3,4,1,1,0,0,0,2,0.0,0.0,0.0,3.0,1.0,6.0
7614,400900387,2017-03-13,L. Nogueira,4,0-0,0-0,0-0,2,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
7615,400900387,2017-03-13,J. Poeltl,12,1-1,2-2,0-0,2,1,2,1,3,3,4,2.0,2.0,0.0,0.0,1.0,1.0
7616,400900387,2017-03-13,F. VanVleet,22,2-6,0-0,1-1,2,2,1,0,2,4,5,0.0,0.0,1.0,1.0,2.0,6.0
7617,400900387,2017-03-13,D. Wright,20,4-8,2-2,1-3,4,3,1,1,0,1,11,2.0,2.0,1.0,3.0,4.0,8.0
7618,400900410,2017-03-16,T. Gibson,24,4-8,2-3,0-0,4,1,2,0,0,1,10,2.0,3.0,0.0,0.0,4.0,8.0
7619,400900410,2017-03-16,S. Adams,25,5-8,0-0,0-0,5,2,1,1,1,3,10,0.0,0.0,0.0,0.0,5.0,8.0
7620,400900410,2017-03-16,R. Westbrook,28,8-17,4-4,4-8,10,16,1,0,2,2,24,4.0,4.0,4.0,8.0,8.0,17.0
7621,400900410,2017-03-16,V. Oladipo,28,9-15,2-3,3-3,5,2,0,0,2,0,23,2.0,3.0,3.0,3.0,9.0,15.0
7622,400900410,2017-03-16,A. Roberson,31,6-8,0-0,1-2,4,3,2,0,0,3,13,0.0,0.0,1.0,2.0,6.0,8.0
7623,400900410,2017-03-16,J. Grant,7,2-2,0-0,1-1,0,0,0,0,2,1,5,0.0,0.0,1.0,1.0,2.0,2.0
7624,400900410,2017-03-16,D. McDermott,16,2-5,0-0,2-4,2,1,0,0,1,2,6,0.0,0.0,2.0,4.0,2.0,5.0
7625,400900410,2017-03-16,D. Sabonis,19,3-7,1-2,1-1,6,2,0,0,1,6,8,1.0,2.0,1.0,1.0,3.0,7.0
7626,400900410,2017-03-16,E. Kanter,19,5-9,4-5,0-0,7,1,1,0,4,2,14,4.0,5.0,0.0,0.0,5.0,9.0
7627,400900410,2017-03-16,S. Christon,21,0-1,0-0,0-0,2,1,1,0,2,1,0,0.0,0.0,0.0,0.0,0.0,1.0
7628,400900410,2017-03-16,N. Cole,3,0-1,0-0,0-0,0,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0
7629,400900410,2017-03-16,A. Abrines,20,3-7,2-2,2-6,2,2,2,0,1,1,10,2.0,2.0,2.0,6.0,3.0,7.0
7630,400900410,2017-03-16,S. Ibaka,27,5-11,0-0,0-4,3,1,0,1,3,3,10,0.0,0.0,0.0,4.0,5.0,11.0
7631,400900410,2017-03-16,D. Carroll,15,1-3,0-0,0-2,3,0,1,1,1,1,2,0.0,0.0,0.0,2.0,1.0,3.0
7632,400900410,2017-03-16,J. Valanciunas,17,3-7,1-1,0-0,5,0,0,2,1,3,7,1.0,1.0,0.0,0.0,3.0,7.0
7633,400900410,2017-03-16,C. Joseph,30,5-8,0-2,1-1,2,6,2,0,2,2,11,0.0,2.0,1.0,1.0,5.0,8.0
7634,400900410,2017-03-16,D. DeRozan,29,8-14,6-7,0-1,3,3,0,0,3,1,22,6.0,7.0,0.0,1.0,8.0,14.0
7635,400900410,2017-03-16,P. Patterson,22,0-4,3-4,0-3,4,1,2,0,1,3,3,3.0,4.0,0.0,3.0,0.0,4.0
