,id,Date,player,MIN,FG,FT,3PT,REB,AST,STL,BLK,TO,PF,PTS,3PTsMade,3PTsAttempted,FTsMade,FTsAttempted,FGsMade,FGsAttempted
14148,400828729,2016-02-23,Quincy Acy,13,0-2,0-0,0-0,3,0,0,3,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0
14149,400828729,2016-02-23,Demarcus Cousins,36,14-24,9-12,2-2,9,2,1,2,3,3,39,2.0,2.0,9.0,12.0,14.0,24.0
14150,400828729,2016-02-23,Rajon Rondo,31,2-6,0-0,0-1,5,12,1,1,4,4,4,0.0,1.0,0.0,0.0,2.0,6.0
14151,400828729,2016-02-23,Ben Mclemore,13,3-4,0-0,1-2,1,2,0,0,3,1,7,1.0,2.0,0.0,0.0,3.0,4.0
14152,400828729,2016-02-23,Omri Casspi,23,4-6,4-6,2-4,9,2,1,0,2,3,14,2.0,4.0,4.0,6.0,4.0,6.0
14153,400828729,2016-02-23,Willie Cauley Stein,23,4-7,2-2,0-0,5,1,1,2,0,1,10,0.0,0.0,2.0,2.0,4.0,7.0
14154,400828729,2016-02-23,Kosta Koufos,12,3-4,0-0,0-0,4,0,0,1,0,0,6,0.0,0.0,0.0,0.0,3.0,4.0
14155,400828729,2016-02-23,Darren Collison,32,3-7,3-4,0-2,4,5,1,0,2,2,9,0.0,2.0,3.0,4.0,3.0,7.0
14156,400828729,2016-02-23,Marco Belinelli,20,4-12,0-0,1-3,0,0,0,0,0,0,9,1.0,3.0,0.0,0.0,4.0,12.0
14157,400828729,2016-02-23,Kenneth Faried,22,6-9,1-2,0-0,7,1,1,1,0,3,13,0.0,0.0,1.0,2.0,6.0,9.0
14158,400828729,2016-02-23,Danilo Gallinari,37,5-14,6-7,1-4,1,1,1,0,0,0,17,1.0,4.0,6.0,7.0,5.0,14.0
14159,400828729,2016-02-23,Nikola Jokic,20,4-8,4-4,1-2,13,6,2,0,2,5,13,1.0,2.0,4.0,4.0,4.0,8.0
14160,400828729,2016-02-23,Emmanuel Mudiay,26,5-13,0-0,1-4,0,4,1,1,0,2,11,1.0,4.0,0.0,0.0,5.0,13.0
14161,400828729,2016-02-23,Gary Harris,25,2-9,0-0,0-2,2,3,1,0,0,1,4,0.0,2.0,0.0,0.0,2.0,9.0
14162,400828729,2016-02-23,Darrell Arthur,25,5-8,0-0,4-4,5,4,2,0,1,5,14,4.0,4.0,0.0,0.0,5.0,8.0
14163,400828729,2016-02-23,Jakarr Sampson,14,0-3,0-0,0-1,1,0,1,1,3,1,0,0.0,1.0,0.0,0.0,0.0,3.0
14164,400828729,2016-02-23,Joffrey Lauvergne,23,5-11,0-0,0-1,6,0,0,0,2,2,10,0.0,1.0,0.0,0.0,5.0,11.0
14165,400828729,2016-02-23,Dj Augustin,22,3-7,3-3,1-2,3,4,1,0,4,3,10,1.0,2.0,3.0,3.0,3.0,7.0
14166,400828729,2016-02-23,Will Barton,27,6-18,4-6,2-7,6,4,0,0,0,3,18,2.0,7.0,4.0,6.0,6.0,18.0
14167,400828741,2016-02-24,Lamarcus Aldridge,32,2-11,3-6,0-0,9,2,0,5,2,5,7,0.0,0.0,3.0,6.0,2.0,11.0
14168,400828741,2016-02-24,Kawhi Leonard,28,5-16,6-6,2-5,8,1,4,1,1,2,18,2.0,5.0,6.0,6.0,5.0,16.0
14169,400828741,2016-02-24,Tim Duncan,12,0-2,0-0,0-0,2,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2.0
14170,400828741,2016-02-24,Tony Parker,31,11-17,0-0,1-3,3,6,0,0,4,0,23,1.0,3.0,0.0,0.0,11.0,17.0
14171,400828741,2016-02-24,Danny Green,29,6-9,0-0,4-7,7,1,3,1,0,2,16,4.0,7.0,0.0,0.0,6.0,9.0
14172,400828741,2016-02-24,David West,19,5-8,0-0,0-0,8,1,2,0,3,1,10,0.0,0.0,0.0,0.0,5.0,8.0
14173,400828741,2016-02-24,Jonathon Simmons,14,2-4,1-1,0-0,2,2,1,0,0,1,5,0.0,0.0,1.0,1.0,2.0,4.0
14174,400828741,2016-02-24,Kyle Anderson,29,7-8,0-0,0-1,8,3,2,0,3,2,14,0.0,1.0,0.0,0.0,7.0,8.0
14175,400828741,2016-02-24,Rasual Butler,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14176,400828741,2016-02-24,Boban Marjanovic,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14177,400828741,2016-02-24,Boris Diaw,23,3-4,2-2,0-0,3,7,0,1,2,1,8,0.0,0.0,2.0,2.0,3.0,4.0
14178,400828741,2016-02-24,Ray Mccallum,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14179,400828741,2016-02-24,Patty Mills,19,3-6,0-0,1-3,0,3,1,0,1,0,7,1.0,3.0,0.0,0.0,3.0,6.0
14180,400828741,2016-02-24,Rudy Gay,37,5-12,1-2,0-1,5,1,3,0,2,1,11,0.0,1.0,1.0,2.0,5.0,12.0
14181,400828741,2016-02-24,Quincy Acy,23,6-9,2-2,1-1,2,0,2,0,1,4,15,1.0,1.0,2.0,2.0,6.0,9.0
14182,400828741,2016-02-24,Demarcus Cousins,39,8-23,4-9,2-4,10,2,1,0,3,3,22,2.0,4.0,4.0,9.0,8.0,23.0
14183,400828741,2016-02-24,Rajon Rondo,38,3-10,0-0,1-4,8,18,3,0,1,2,7,1.0,4.0,0.0,0.0,3.0,10.0
14184,400828741,2016-02-24,Ben Mclemore,17,2-9,0-0,1-4,4,0,0,1,2,0,5,1.0,4.0,0.0,0.0,2.0,9.0
14185,400828741,2016-02-24,Omri Casspi,8,1-6,0-0,1-2,4,0,0,0,2,0,3,1.0,2.0,0.0,0.0,1.0,6.0
14186,400828741,2016-02-24,Willie Cauley Stein,18,6-10,0-0,0-0,6,0,2,0,0,1,12,0.0,0.0,0.0,0.0,6.0,10.0
14187,400828741,2016-02-24,Kosta Koufos,8,0-2,0-0,0-0,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0
14188,400828741,2016-02-24,Darren Collison,31,7-8,1-2,0-0,3,6,1,0,2,1,15,0.0,0.0,1.0,2.0,7.0,8.0
14189,400828741,2016-02-24,Seth Curry,6,1-2,0-0,0-1,0,0,0,0,0,1,2,0.0,1.0,0.0,0.0,1.0,2.0
14190,400828741,2016-02-24,Marco Belinelli,15,0-5,0-0,0-1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,5.0
14191,400828741,2016-02-24,James Anderson,1,0-0,0-0,0-0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14192,400828789,2016-03-02,Omri Casspi,26,4-7,3-4,1-3,7,1,0,0,3,3,12,1.0,3.0,3.0,4.0,4.0,7.0
14193,400828789,2016-03-02,Quincy Acy,26,5-6,1-2,0-1,3,1,1,0,1,5,11,0.0,1.0,1.0,2.0,5.0,6.0
14194,400828789,2016-03-02,Demarcus Cousins,34,7-18,3-6,1-3,16,6,3,2,7,5,18,1.0,3.0,3.0,6.0,7.0,18.0
14195,400828789,2016-03-02,Rajon Rondo,41,3-10,0-2,0-2,8,17,0,0,5,3,6,0.0,2.0,0.0,2.0,3.0,10.0
14196,400828789,2016-03-02,Ben Mclemore,19,3-7,1-2,1-4,0,0,2,1,2,3,8,1.0,4.0,1.0,2.0,3.0,7.0
14197,400828789,2016-03-02,Willie Cauley Stein,20,4-4,0-0,0-0,4,0,1,0,0,1,8,0.0,0.0,0.0,0.0,4.0,4.0
14198,400828789,2016-03-02,Kosta Koufos,17,1-5,0-0,0-0,4,1,0,0,0,4,2,0.0,0.0,0.0,0.0,1.0,5.0
14199,400828789,2016-03-02,Darren Collison,28,5-10,3-4,4-6,0,1,0,0,5,5,17,4.0,6.0,3.0,4.0,5.0,10.0
14200,400828789,2016-03-02,James Anderson,5,0-0,0-0,0-0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14201,400828789,2016-03-02,Marco Belinelli,25,7-15,0-0,2-7,1,4,0,0,1,0,16,2.0,7.0,0.0,0.0,7.0,15.0
14202,400828789,2016-03-02,Zach Randolph,35,6-13,7-7,0-0,8,2,0,0,2,4,19,0.0,0.0,7.0,7.0,6.0,13.0
14203,400828789,2016-03-02,Chris Andersen,27,2-4,6-8,0-0,6,0,2,1,3,2,10,0.0,0.0,6.0,8.0,2.0,4.0
14204,400828789,2016-03-02,Matt Barnes,27,1-6,0-0,0-3,2,3,0,0,2,3,2,0.0,3.0,0.0,0.0,1.0,6.0
14205,400828789,2016-03-02,Pj Hairston,23,2-8,2-2,0-3,3,2,0,1,2,3,6,0.0,3.0,2.0,2.0,2.0,8.0
14206,400828789,2016-03-02,Mike Conley,34,9-12,3-4,3-3,2,5,3,1,1,1,24,3.0,3.0,3.0,4.0,9.0,12.0
14207,400828789,2016-03-02,Jarell Martin,10,1-1,0-0,0-0,8,0,0,1,1,0,2,0.0,0.0,0.0,0.0,1.0,1.0
14208,400828789,2016-03-02,Jamychal Green,21,5-7,4-5,1-1,2,0,3,0,1,3,15,1.0,1.0,4.0,5.0,5.0,7.0
14209,400828789,2016-03-02,Ryan Hollins,2,0-0,0-0,0-0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
14210,400828789,2016-03-02,Mario Chalmers,27,4-9,6-6,1-2,0,4,3,0,1,3,15,1.0,2.0,6.0,6.0,4.0,9.0
14211,400828789,2016-03-02,Vince Carter,19,2-12,0-0,0-5,3,1,1,0,1,1,4,0.0,5.0,0.0,0.0,2.0,12.0
14212,400828789,2016-03-02,Lance Stephenson,16,3-7,1-1,0-1,3,3,1,0,4,2,7,0.0,1.0,1.0,1.0,3.0,7.0
14213,400828797,2016-03-03,Rudy Gay,36,4-8,1-2,0-1,7,1,2,0,2,2,9,0.0,1.0,1.0,2.0,4.0,8.0
14214,400828797,2016-03-03,Quincy Acy,16,2-2,0-0,0-0,3,0,0,0,2,1,4,0.0,0.0,0.0,0.0,2.0,2.0
14215,400828797,2016-03-03,Demarcus Cousins,36,9-17,4-8,0-2,13,5,1,2,4,3,22,0.0,2.0,4.0,8.0,9.0,17.0
14216,400828797,2016-03-03,Rajon Rondo,38,8-14,2-4,0-2,5,12,3,0,3,3,18,0.0,2.0,2.0,4.0,8.0,14.0
14217,400828797,2016-03-03,Ben Mclemore,23,4-11,0-0,2-7,4,0,0,0,0,2,10,2.0,7.0,0.0,0.0,4.0,11.0
14218,400828797,2016-03-03,Omri Casspi,20,3-8,2-2,1-6,4,1,1,1,0,0,9,1.0,6.0,2.0,2.0,3.0,8.0
14219,400828797,2016-03-03,Willie Cauley Stein,6,1-2,0-0,0-0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,2.0
14220,400828797,2016-03-03,Kosta Koufos,12,0-0,0-0,0-0,4,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14221,400828797,2016-03-03,Darren Collison,28,5-8,3-4,1-2,1,2,1,0,1,2,14,1.0,2.0,3.0,4.0,5.0,8.0
14222,400828797,2016-03-03,Marco Belinelli,24,6-10,1-4,3-5,1,0,0,0,1,1,16,3.0,5.0,1.0,4.0,6.0,10.0
14223,400828797,2016-03-03,Dirk Nowitzki,32,7-16,2-2,0-5,6,5,0,1,5,5,16,0.0,5.0,2.0,2.0,7.0,16.0
14224,400828797,2016-03-03,Chandler Parsons,38,12-17,1-3,3-6,9,5,0,0,3,2,28,3.0,6.0,1.0,3.0,12.0,17.0
14225,400828797,2016-03-03,Zaza Pachulia,24,3-6,0-0,0-0,6,1,0,0,0,2,6,0.0,0.0,0.0,0.0,3.0,6.0
14226,400828797,2016-03-03,Deron Williams,37,6-17,0-0,3-9,3,5,1,0,0,3,15,3.0,9.0,0.0,0.0,6.0,17.0
14227,400828797,2016-03-03,Wesley Matthews,36,2-9,0-0,0-2,3,4,2,0,0,3,4,0.0,2.0,0.0,0.0,2.0,9.0
14228,400828797,2016-03-03,David Lee,18,6-9,0-0,0-0,11,1,1,1,3,4,12,0.0,0.0,0.0,0.0,6.0,9.0
14229,400828797,2016-03-03,Jj Barea,16,4-7,0-0,0-1,3,4,0,0,1,3,8,0.0,1.0,0.0,0.0,4.0,7.0
14230,400828797,2016-03-03,Devin Harris,12,3-7,0-0,1-4,1,0,0,0,1,2,7,1.0,4.0,0.0,0.0,3.0,7.0
14231,400828797,2016-03-03,Raymond Felton,26,2-6,1-1,0-2,5,0,1,1,2,1,5,0.0,2.0,1.0,1.0,2.0,6.0
14232,400828815,2016-03-05,Rudy Gay,34,4-7,0-1,1-2,4,1,2,2,2,3,9,1.0,2.0,0.0,1.0,4.0,7.0
14233,400828815,2016-03-05,Quincy Acy,31,7-7,0-0,2-2,7,1,1,0,1,4,16,2.0,2.0,0.0,0.0,7.0,7.0
14234,400828815,2016-03-05,Demarcus Cousins,36,10-20,10-15,1-3,9,3,1,0,4,5,31,1.0,3.0,10.0,15.0,10.0,20.0
14235,400828815,2016-03-05,Rajon Rondo,36,4-9,0-0,1-1,1,8,2,0,6,2,9,1.0,1.0,0.0,0.0,4.0,9.0
14236,400828815,2016-03-05,Ben Mclemore,15,1-5,1-1,0-1,2,0,0,0,1,1,3,0.0,1.0,1.0,1.0,1.0,5.0
14237,400828815,2016-03-05,Omri Casspi,21,3-10,0-0,0-4,4,0,3,1,2,2,6,0.0,4.0,0.0,0.0,3.0,10.0
14238,400828815,2016-03-05,Willie Cauley Stein,12,0-3,1-2,0-0,0,0,0,0,0,2,1,0.0,0.0,1.0,2.0,0.0,3.0
14239,400828815,2016-03-05,Darren Collison,33,5-9,2-2,0-0,3,7,2,1,1,0,12,0.0,0.0,2.0,2.0,5.0,9.0
14240,400828815,2016-03-05,Marco Belinelli,23,3-11,0-0,1-3,3,1,2,0,2,0,7,1.0,3.0,0.0,0.0,3.0,11.0
14241,400828815,2016-03-05,David West,27,5-9,2-3,0-0,3,3,2,0,2,6,12,0.0,0.0,2.0,3.0,5.0,9.0
14242,400828815,2016-03-05,Kawhi Leonard,36,9-24,6-7,1-5,13,6,1,1,4,1,25,1.0,5.0,6.0,7.0,9.0,24.0
14243,400828815,2016-03-05,Jonathon Simmons,15,0-2,0-0,0-1,2,2,0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,2.0
14244,400828815,2016-03-05,Boris Diaw,30,5-9,0-0,1-3,3,6,2,2,6,4,11,1.0,3.0,0.0,0.0,5.0,9.0
14245,400828815,2016-03-05,Tony Parker,32,1-6,0-0,0-1,2,7,0,1,2,0,2,0.0,1.0,0.0,0.0,1.0,6.0
14246,400828815,2016-03-05,Kyle Anderson,28,2-3,0-0,0-1,7,2,1,1,2,0,4,0.0,1.0,0.0,0.0,2.0,3.0
14247,400828815,2016-03-05,Rasual Butler,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14248,400828815,2016-03-05,Boban Marjanovic,19,3-4,3-4,0-0,9,1,0,0,1,2,9,0.0,0.0,3.0,4.0,3.0,4.0
14249,400828815,2016-03-05,Matt Bonner,6,2-3,0-0,2-3,2,0,0,0,0,0,6,2.0,3.0,0.0,0.0,2.0,3.0
14250,400828815,2016-03-05,Patty Mills,24,3-8,0-0,3-6,4,3,0,0,2,2,9,3.0,6.0,0.0,0.0,3.0,8.0
14251,400828815,2016-03-05,Andre Miller,7,2-2,0-0,0-0,0,0,0,0,1,1,4,0.0,0.0,0.0,0.0,2.0,2.0
14252,400828815,2016-03-05,Manu Ginobili,15,8-11,5-5,1-3,1,1,0,0,1,3,22,1.0,3.0,5.0,5.0,8.0,11.0
14253,400828828,2016-03-07,Rudy Gay,41,7-13,3-4,1-4,10,2,2,0,4,2,18,1.0,4.0,3.0,4.0,7.0,13.0
14254,400828828,2016-03-07,Quincy Acy,20,1-2,0-0,0-1,8,2,0,0,0,3,2,0.0,1.0,0.0,0.0,1.0,2.0
14255,400828828,2016-03-07,Demarcus Cousins,41,16-29,8-9,0-3,16,4,4,1,5,4,40,0.0,3.0,8.0,9.0,16.0,29.0
14256,400828828,2016-03-07,Rajon Rondo,39,7-13,1-2,3-7,1,10,2,0,5,5,18,3.0,7.0,1.0,2.0,7.0,13.0
14257,400828828,2016-03-07,Ben Mclemore,13,0-1,2-2,0-0,0,1,1,0,1,3,2,0.0,0.0,2.0,2.0,0.0,1.0
14258,400828828,2016-03-07,Omri Casspi,18,4-6,6-7,1-3,7,1,1,0,1,1,15,1.0,3.0,6.0,7.0,4.0,6.0
14259,400828828,2016-03-07,Willie Cauley Stein,6,0-2,0-0,0-0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0
14260,400828828,2016-03-07,Kosta Koufos,7,0-1,0-0,0-0,0,0,1,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0
14261,400828828,2016-03-07,Darren Collison,35,2-10,1-1,0-3,2,6,1,0,6,2,5,0.0,3.0,1.0,1.0,2.0,10.0
14262,400828828,2016-03-07,Marco Belinelli,21,4-6,2-2,2-4,0,1,0,0,0,1,12,2.0,4.0,2.0,2.0,4.0,6.0
14263,400828828,2016-03-07,Anthony Davis,38,13-21,4-9,1-3,10,1,3,1,5,5,31,1.0,3.0,4.0,9.0,13.0,21.0
14264,400828828,2016-03-07,Dante Cunningham,29,3-5,0-0,1-3,2,0,4,1,0,2,7,1.0,3.0,0.0,0.0,3.0,5.0
14265,400828828,2016-03-07,Omer Asik,14,0-2,0-0,0-0,3,0,0,0,2,4,0,0.0,0.0,0.0,0.0,0.0,2.0
14266,400828828,2016-03-07,Jrue Holiday,36,9-18,1-1,1-5,4,10,4,1,3,2,20,1.0,5.0,1.0,1.0,9.0,18.0
14267,400828828,2016-03-07,Norris Cole,40,8-19,6-7,1-4,7,6,3,0,1,3,23,1.0,4.0,6.0,7.0,8.0,19.0
14268,400828828,2016-03-07,Ryan Anderson,27,6-14,6-8,1-4,6,2,1,0,1,1,19,1.0,4.0,6.0,8.0,6.0,14.0
14269,400828828,2016-03-07,Alonzo Gee,20,4-6,1-1,0-0,7,0,0,0,0,2,9,0.0,0.0,1.0,1.0,4.0,6.0
14270,400828828,2016-03-07,Kendrick Perkins,17,0-0,0-0,0-0,2,1,1,2,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
14271,400828828,2016-03-07,Toney Douglas,21,2-9,0-0,2-6,2,3,1,1,3,1,6,2.0,6.0,0.0,0.0,2.0,9.0
14272,400828844,2016-03-09,Kevin Love,35,4-13,7-7,2-8,10,3,2,1,4,3,17,2.0,8.0,7.0,7.0,4.0,13.0
14273,400828844,2016-03-09,Lebron James,37,8-19,8-9,1-5,11,6,0,0,5,1,25,1.0,5.0,8.0,9.0,8.0,19.0
14274,400828844,2016-03-09,Tristan Thompson,37,6-8,6-8,0-0,15,0,1,0,2,5,18,0.0,0.0,6.0,8.0,6.0,8.0
14275,400828844,2016-03-09,Kyrie Irving,39,11-22,5-6,3-10,1,4,1,0,2,0,30,3.0,10.0,5.0,6.0,11.0,22.0
14276,400828844,2016-03-09,Jr Smith,28,6-13,0-0,3-9,5,0,1,0,0,5,15,3.0,9.0,0.0,0.0,6.0,13.0
14277,400828844,2016-03-09,Channing Frye,10,1-3,0-0,1-3,2,0,0,0,0,1,3,1.0,3.0,0.0,0.0,1.0,3.0
14278,400828844,2016-03-09,Richard Jefferson,11,0-2,1-2,0-2,2,1,0,0,0,2,1,0.0,2.0,1.0,2.0,0.0,2.0
14279,400828844,2016-03-09,Matthew Dellavedova,25,2-6,1-1,2-4,0,1,0,0,0,2,7,2.0,4.0,1.0,1.0,2.0,6.0
14280,400828844,2016-03-09,Iman Shumpert,19,1-4,1-2,1-3,5,2,0,0,0,2,4,1.0,3.0,1.0,2.0,1.0,4.0
14281,400828844,2016-03-09,Rudy Gay,41,7-13,3-4,2-4,6,3,3,0,1,3,19,2.0,4.0,3.0,4.0,7.0,13.0
14282,400828844,2016-03-09,Quincy Acy,21,3-5,2-2,0-1,4,0,0,1,0,3,8,0.0,1.0,2.0,2.0,3.0,5.0
14283,400828844,2016-03-09,Demarcus Cousins,36,8-22,12-18,1-6,11,2,2,0,4,5,29,1.0,6.0,12.0,18.0,8.0,22.0
14284,400828844,2016-03-09,Rajon Rondo,37,5-14,0-0,1-3,3,6,0,0,1,0,11,1.0,3.0,0.0,0.0,5.0,14.0
14285,400828844,2016-03-09,Darren Collison,39,5-12,3-3,2-3,5,8,2,1,1,3,15,2.0,3.0,3.0,3.0,5.0,12.0
14286,400828844,2016-03-09,Caron Butler,11,2-4,2-3,1-2,2,1,0,0,0,3,7,1.0,2.0,2.0,3.0,2.0,4.0
14287,400828844,2016-03-09,Omri Casspi,23,6-9,0-0,1-2,1,0,0,0,2,3,13,1.0,2.0,0.0,0.0,6.0,9.0
14288,400828844,2016-03-09,Willie Cauley Stein,12,2-2,0-0,0-0,1,0,0,0,0,4,4,0.0,0.0,0.0,0.0,2.0,2.0
14289,400828844,2016-03-09,Kosta Koufos,11,2-2,1-2,0-0,4,0,1,0,0,2,5,0.0,0.0,1.0,2.0,2.0,2.0
14290,400828844,2016-03-09,James Anderson,9,0-1,0-0,0-1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0
14291,400828857,2016-03-11,Aaron Gordon,27,8-12,4-10,0-0,11,1,1,0,2,4,20,0.0,0.0,4.0,10.0,8.0,12.0
14292,400828857,2016-03-11,Evan Fournier,38,6-15,2-3,2-4,7,6,1,0,1,4,16,2.0,4.0,2.0,3.0,6.0,15.0
14293,400828857,2016-03-11,Dewayne Dedmon,25,4-6,1-1,0-0,7,0,0,1,1,1,9,0.0,0.0,1.0,1.0,4.0,6.0
14294,400828857,2016-03-11,Cj Watson,34,4-9,2-2,0-2,3,5,1,1,1,1,10,0.0,2.0,2.0,2.0,4.0,9.0
14295,400828857,2016-03-11,Victor Oladipo,39,6-14,5-8,1-4,4,5,5,1,5,1,18,1.0,4.0,5.0,8.0,6.0,14.0
14296,400828857,2016-03-11,Ersan Ilyasova,21,4-5,1-2,1-2,6,0,0,1,1,5,10,1.0,2.0,1.0,2.0,4.0,5.0
14297,400828857,2016-03-11,Jason Smith,23,6-9,4-6,0-0,7,1,2,3,4,5,16,0.0,0.0,4.0,6.0,6.0,9.0
14298,400828857,2016-03-11,Brandon Jennings,14,2-3,0-0,0-1,2,2,1,1,2,1,4,0.0,1.0,0.0,0.0,2.0,3.0
14299,400828857,2016-03-11,Mario Hezonja,19,1-6,2-2,0-2,4,2,0,0,2,1,4,0.0,2.0,2.0,2.0,1.0,6.0
14300,400828857,2016-03-11,Rudy Gay,29,2-9,8-10,0-0,7,0,1,1,6,5,12,0.0,0.0,8.0,10.0,2.0,9.0
14301,400828857,2016-03-11,Quincy Acy,14,1-2,1-1,0-0,4,1,0,0,1,2,3,0.0,0.0,1.0,1.0,1.0,2.0
14302,400828857,2016-03-11,Willie Cauley Stein,21,4-9,4-4,0-0,6,1,0,1,2,1,12,0.0,0.0,4.0,4.0,4.0,9.0
14303,400828857,2016-03-11,Rajon Rondo,39,7-14,0-0,2-5,5,14,2,0,4,3,16,2.0,5.0,0.0,0.0,7.0,14.0
14304,400828857,2016-03-11,Darren Collison,37,3-14,2-3,0-6,2,6,3,0,0,4,8,0.0,6.0,2.0,3.0,3.0,14.0
14305,400828857,2016-03-11,Caron Butler,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14306,400828857,2016-03-11,Omri Casspi,28,3-13,3-3,1-4,2,0,1,0,0,2,10,1.0,4.0,3.0,3.0,3.0,13.0
14307,400828857,2016-03-11,Kosta Koufos,24,8-10,3-3,0-0,4,0,1,2,0,3,19,0.0,0.0,3.0,3.0,8.0,10.0
14308,400828857,2016-03-11,Seth Curry,18,1-6,0-0,1-3,3,0,1,0,0,0,3,1.0,3.0,0.0,0.0,1.0,6.0
14309,400828857,2016-03-11,Marco Belinelli,28,6-11,1-1,4-7,4,1,0,0,4,2,17,4.0,7.0,1.0,1.0,6.0,11.0
14310,400828873,2016-03-13,Derrick Favors,38,10-16,8-10,0-0,14,4,3,1,1,2,28,0.0,0.0,8.0,10.0,10.0,16.0
14311,400828873,2016-03-13,Gordon Hayward,39,9-19,5-5,4-9,4,3,1,0,1,4,27,4.0,9.0,5.0,5.0,9.0,19.0
14312,400828873,2016-03-13,Rudy Gobert,22,0-3,0-2,0-0,8,2,0,0,2,6,0,0.0,0.0,0.0,2.0,0.0,3.0
14313,400828873,2016-03-13,Shelvin Mack,30,5-11,0-0,4-6,5,8,2,0,5,3,14,4.0,6.0,0.0,0.0,5.0,11.0
14314,400828873,2016-03-13,Rodney Hood,35,6-10,0-0,0-1,3,1,0,0,2,1,12,0.0,1.0,0.0,0.0,6.0,10.0
14315,400828873,2016-03-13,Trey Lyles,11,1-3,0-0,1-2,1,0,0,0,1,3,3,1.0,2.0,0.0,0.0,1.0,3.0
14316,400828873,2016-03-13,Trevor Booker,25,3-10,4-4,0-4,8,1,1,2,0,1,10,0.0,4.0,4.0,4.0,3.0,10.0
14317,400828873,2016-03-13,Joe Ingles,11,0-2,0-0,0-1,3,3,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,2.0
14318,400828873,2016-03-13,Raul Neto,8,1-2,1-1,0-1,0,2,0,0,0,0,3,0.0,1.0,1.0,1.0,1.0,2.0
14319,400828873,2016-03-13,Trey Burke,10,2-3,0-0,1-2,0,1,0,0,2,1,5,1.0,2.0,0.0,0.0,2.0,3.0
14320,400828873,2016-03-13,Chris Johnson,11,2-3,0-0,2-2,1,1,0,0,1,0,6,2.0,2.0,0.0,0.0,2.0,3.0
14321,400828873,2016-03-13,Rudy Gay,31,3-9,0-0,0-1,4,2,0,0,1,1,6,0.0,1.0,0.0,0.0,3.0,9.0
14322,400828873,2016-03-13,Quincy Acy,11,1-2,0-0,0-0,1,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,2.0
14323,400828873,2016-03-13,Demarcus Cousins,35,10-23,8-11,3-6,10,5,2,2,1,5,31,3.0,6.0,8.0,11.0,10.0,23.0
14324,400828873,2016-03-13,Rajon Rondo,36,3-9,0-0,1-4,4,9,0,0,5,3,7,1.0,4.0,0.0,0.0,3.0,9.0
14325,400828873,2016-03-13,Darren Collison,32,5-9,4-4,0-4,2,5,2,0,2,3,14,0.0,4.0,4.0,4.0,5.0,9.0
14326,400828873,2016-03-13,Omri Casspi,26,8-12,0-0,4-4,3,0,1,0,1,2,20,4.0,4.0,0.0,0.0,8.0,12.0
14327,400828873,2016-03-13,Willie Cauley Stein,29,4-6,2-6,0-0,7,0,1,1,0,1,10,0.0,0.0,2.0,6.0,4.0,6.0
14328,400828873,2016-03-13,Kosta Koufos,13,2-6,0-0,0-0,4,0,0,2,0,2,4,0.0,0.0,0.0,0.0,2.0,6.0
14329,400828873,2016-03-13,Seth Curry,17,2-4,0-0,1-2,1,2,1,0,0,1,5,1.0,2.0,0.0,0.0,2.0,4.0
14330,400828873,2016-03-13,Marco Belinelli,11,0-1,0-0,0-0,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
14331,400828897,2016-03-16,Anthony Davis,31,10-20,6-8,1-3,14,2,1,2,1,2,27,1.0,3.0,6.0,8.0,10.0,20.0
14332,400828897,2016-03-16,Dante Cunningham,26,3-6,0-0,0-1,1,2,0,0,0,0,6,0.0,1.0,0.0,0.0,3.0,6.0
14333,400828897,2016-03-16,Omer Asik,21,2-3,1-2,0-0,4,1,1,0,0,1,5,0.0,0.0,1.0,2.0,2.0,3.0
